uid,name,element,level,cons,weapon,artifacts
3bc58eada3a611ed921e28c2dd2980ba,Yanfei,Pyro,80,6,Solar Pearl,
3bc58eada3a611ed921e28c2dd2980ba,Arataki Itto,Geo,80,0,Wolf's Gravestone,Husk of Opulent Dreams
3bc58eada3a611ed921e28c2dd2980ba,Gorou,Geo,80,1,Sacrificial Bow,Noblesse Oblige
3bc58eada3a611ed921e28c2dd2980ba,Yaoyao,Dendro,80,2,Missive Windspear,Deepwood Memories
3bc58eada3a611ed921e28c2dd2980ba,Mona,Hydro,71,3,Prototype Amber,Noblesse Oblige
3bc58eada3a611ed921e28c2dd2980ba,Xingqiu,Hydro,70,6,Sacrificial Sword,"Noblesse Oblige, Flex"
3bc58eada3a611ed921e28c2dd2980ba,Diona,Cryo,70,6,Favonius Warbow,"Gladiator's Finale, Maiden Beloved"
3bc58eada3a611ed921e28c2dd2980ba,Sucrose,Anemo,70,5,Hakushin Ring,Viridescent Venerer
3bc58eada3a611ed921e28c2dd2980ba,Albedo,Geo,70,0,Cinnabar Spindle,"Husk of Opulent Dreams, Flex"
3bc58eada3a611ed921e28c2dd2980ba,Razor,Electro,70,6,Favonius Greatsword,
3bc58eada3a611ed921e28c2dd2980ba,Rosaria,Cryo,60,6,Black Tassel,Noblesse Oblige
3bc58eada3a611ed921e28c2dd2980ba,Chongyun,Cryo,60,6,Luxurious Sea-Lord,
3bc58eada3a611ed921e28c2dd2980ba,Sayu,Anemo,50,6,Prototype Archaic,Viridescent Venerer
3bc58eada3a611ed921e28c2dd2980ba,Xinyan,Pyro,21,5,Sacrificial Greatsword,Flex
3bc58eada3a611ed921e28c2dd2980ba,Kaeya,Cryo,20,1,Dull Blade,Noblesse Oblige
3bc58eada3a611ed921e28c2dd2980ba,Aloy,Cryo,20,0,Hunter's Bow,
3bc58eada3a611ed921e28c2dd2980ba,Qiqi,Cryo,20,1,Dull Blade,
3bc58eada3a611ed921e28c2dd2980ba,Keqing,Electro,20,1,Dull Blade,
3bc58eada3a611ed921e28c2dd2980ba,Lisa,Electro,20,2,Apprentice's Notes,
3bc58eada3a611ed921e28c2dd2980ba,Barbara,Hydro,20,6,Apprentice's Notes,
3bc58eada3a611ed921e28c2dd2980ba,Amber,Pyro,20,0,Hunter's Bow,Emblem of Severed Fate
3bc58eada3a611ed921e28c2dd2980ba,Noelle,Geo,20,6,Debate Club,
3bc58eada3a611ed921e28c2dd2980ba,Thoma,Pyro,20,6,Beginner's Protector,
3bc58eada3a611ed921e28c2dd2980ba,Shikanoin Heizou,Anemo,20,4,Apprentice's Notes,
3bc58eada3a611ed921e28c2dd2980ba,Yun Jin,Geo,20,2,Beginner's Protector,
3bc58eada3a611ed921e28c2dd2980ba,Collei,Dendro,20,1,Hunter's Bow,
3bc58eada3a611ed921e28c2dd2980ba,Dori,Electro,20,0,Waster Greatsword,
3bc58eada3a611ed921e28c2dd2980ba,Faruzan,Anemo,20,0,Hunter's Bow,
3bc58eaea3a611eda13a28c2dd2980ba,Ganyu,Cryo,90,0,Amos' Bow,Wanderer's Troupe
3bc58eaea3a611eda13a28c2dd2980ba,Yae Miko,Electro,90,0,Skyward Atlas,"Gladiator's Finale, Shimenawa's Reminiscence"
3bc58eaea3a611eda13a28c2dd2980ba,Hu Tao,Pyro,90,0,Staff of Homa,Crimson Witch of Flames
3bc58eaea3a611eda13a28c2dd2980ba,Jean,Anemo,90,1,Favonius Sword,"Ocean-Hued Clam, Flex"
3bc58eaea3a611eda13a28c2dd2980ba,Yelan,Hydro,90,1,Aqua Simulacra,Emblem of Severed Fate
3bc58eaea3a611eda13a28c2dd2980ba,Eula,Cryo,90,0,Serpent Spine,"Pale Flame, Flex"
3bc58eaea3a611eda13a28c2dd2980ba,Yoimiya,Pyro,90,0,Blackcliff Warbow,Crimson Witch of Flames
3bc58eaea3a611eda13a28c2dd2980ba,Raiden Shogun,Electro,90,2,Primordial Jade Winged-Spear,Emblem of Severed Fate
3bc58eaea3a611eda13a28c2dd2980ba,Diluc,Pyro,90,0,The Bell,
3bc58eaea3a611eda13a28c2dd2980ba,Venti,Anemo,90,0,The Stringless,Viridescent Venerer
3bc58eaea3a611eda13a28c2dd2980ba,Zhongli,Geo,90,0,Deathmatch,Tenacity of the Millelith
3bc58eaea3a611eda13a28c2dd2980ba,Kaedehara Kazuha,Anemo,90,0,Toukabou Shigure,Viridescent Venerer
3bc58eaea3a611eda13a28c2dd2980ba,Nahida,Dendro,90,0,Sacrificial Fragments,Deepwood Memories
3bc58eaea3a611eda13a28c2dd2980ba,Bennett,Pyro,90,5,The Alley Flash,Noblesse Oblige
3bc58eaea3a611eda13a28c2dd2980ba,Traveler,Anemo,90,6,The Black Sword,"Gladiator's Finale, Shimenawa's Reminiscence"
3bc58eaea3a611eda13a28c2dd2980ba,Xingqiu,Hydro,80,6,Sacrificial Sword,Emblem of Severed Fate
3bc58eaea3a611eda13a28c2dd2980ba,Thoma,Pyro,80,6,"""The Catch""","Tenacity of the Millelith, Flex"
3bc58eaea3a611eda13a28c2dd2980ba,Xiangling,Pyro,80,6,Black Tassel,Crimson Witch of Flames
3bc58eaea3a611eda13a28c2dd2980ba,Kujou Sara,Electro,80,6,The Viridescent Hunt,"Emblem of Severed Fate, Flex"
3bc58eaea3a611eda13a28c2dd2980ba,Keqing,Electro,70,4,Lion's Roar,Emblem of Severed Fate
3bc58eaea3a611eda13a28c2dd2980ba,Mona,Hydro,70,2,The Widsith,Noblesse Oblige
3bc58eaea3a611eda13a28c2dd2980ba,Diona,Cryo,70,6,Hunter's Bow,Maiden Beloved
3bc58eaea3a611eda13a28c2dd2980ba,Fischl,Electro,70,6,Mitternachts Waltz,Emblem of Severed Fate
3bc58eaea3a611eda13a28c2dd2980ba,Sucrose,Anemo,70,6,Lost Prayer to the Sacred Winds,"Gladiator's Finale, Shimenawa's Reminiscence"
3bc58eaea3a611eda13a28c2dd2980ba,Barbara,Hydro,60,6,Thrilling Tales of Dragon Slayers,Deepwood Memories
3bc58eaea3a611eda13a28c2dd2980ba,Yanfei,Pyro,50,6,Dodoco Tales,Wanderer's Troupe
3bc58eaea3a611eda13a28c2dd2980ba,Lisa,Electro,50,1,Apprentice's Notes,
3bc58eaea3a611eda13a28c2dd2980ba,Amber,Pyro,50,1,Seasoned Hunter's Bow,Noblesse Oblige
3bc58eaea3a611eda13a28c2dd2980ba,Beidou,Electro,50,6,Waster Greatsword,
3bc58eaea3a611eda13a28c2dd2980ba,Ningguang,Geo,50,4,Solar Pearl,
3bc58eaea3a611eda13a28c2dd2980ba,Noelle,Geo,50,6,White Iron Greatsword,Maiden Beloved
3bc58eaea3a611eda13a28c2dd2980ba,Rosaria,Cryo,50,6,Dragon's Bane,Flex
3bc58eaea3a611eda13a28c2dd2980ba,Gorou,Geo,50,2,Favonius Warbow,Viridescent Venerer
3bc58eaea3a611eda13a28c2dd2980ba,Shikanoin Heizou,Anemo,50,2,Apprentice's Notes,
3bc58eaea3a611eda13a28c2dd2980ba,Yun Jin,Geo,50,3,Skyward Spine,
3bc58eaea3a611eda13a28c2dd2980ba,Layla,Cryo,50,0,Festering Desire,
3bc58eaea3a611eda13a28c2dd2980ba,Aloy,Cryo,20,0,Hunter's Bow,
3bc58eaea3a611eda13a28c2dd2980ba,Qiqi,Cryo,20,2,The Flute,Deepwood Memories
3bc58eaea3a611eda13a28c2dd2980ba,Tighnari,Dendro,20,0,Hunter's Bow,
3bc58eaea3a611eda13a28c2dd2980ba,Cyno,Electro,20,0,Beginner's Protector,Gilded Dreams
3bc58eaea3a611eda13a28c2dd2980ba,Kaeya,Cryo,20,1,Sacrificial Sword,Gilded Dreams
3bc58eaea3a611eda13a28c2dd2980ba,Razor,Electro,20,3,Waster Greatsword,"Gladiator's Finale, Shimenawa's Reminiscence"
3bc58eaea3a611eda13a28c2dd2980ba,Chongyun,Cryo,20,1,Bloodtainted Greatsword,Gilded Dreams
3bc58eaea3a611eda13a28c2dd2980ba,Xinyan,Pyro,20,6,Waster Greatsword,
3bc58eaea3a611eda13a28c2dd2980ba,Sayu,Anemo,20,6,Waster Greatsword,Viridescent Venerer
3bc58eaea3a611eda13a28c2dd2980ba,Collei,Dendro,20,3,Hunter's Bow,
3bc58eaea3a611eda13a28c2dd2980ba,Dori,Electro,20,1,Waster Greatsword,
3bc58eaea3a611eda13a28c2dd2980ba,Candace,Hydro,20,5,Beginner's Protector,
3bc58eaea3a611eda13a28c2dd2980ba,Faruzan,Anemo,20,0,Hunter's Bow,
3bc58eaea3a611eda13a28c2dd2980ba,Yaoyao,Dendro,1,0,Beginner's Protector,
3bc58eafa3a611edb90428c2dd2980ba,Hu Tao,Pyro,90,1,Staff of Homa,Crimson Witch of Flames
3bc58eafa3a611edb90428c2dd2980ba,Xiao,Anemo,90,0,Primordial Jade Winged-Spear,Vermillion Hereafter
3bc58eafa3a611edb90428c2dd2980ba,Zhongli,Geo,90,0,Deathmatch,"Noblesse Oblige, Tenacity of the Millelith"
3bc58eafa3a611edb90428c2dd2980ba,Yae Miko,Electro,90,0,Kagura's Verity,"Gladiator's Finale, Thundering Fury"
3bc58eafa3a611edb90428c2dd2980ba,Venti,Anemo,90,0,The Stringless,Viridescent Venerer
3bc58eafa3a611edb90428c2dd2980ba,Yelan,Hydro,90,0,Favonius Warbow,Emblem of Severed Fate
3bc58eafa3a611edb90428c2dd2980ba,Kaedehara Kazuha,Anemo,90,0,Favonius Sword,Viridescent Venerer
3bc58eafa3a611edb90428c2dd2980ba,Tighnari,Dendro,90,0,The Viridescent Hunt,Wanderer's Troupe
3bc58eafa3a611edb90428c2dd2980ba,Qiqi,Cryo,90,0,Prototype Rancour,"Gladiator's Finale, Ocean-Hued Clam"
3bc58eafa3a611edb90428c2dd2980ba,Mona,Hydro,90,1,Lost Prayer to the Sacred Winds,Heart of Depth
3bc58eafa3a611edb90428c2dd2980ba,Nahida,Dendro,90,0,The Widsith,Deepwood Memories
3bc58eafa3a611edb90428c2dd2980ba,Xiangling,Pyro,90,6,"""The Catch""",Emblem of Severed Fate
3bc58eafa3a611edb90428c2dd2980ba,Xingqiu,Hydro,90,6,Sacrificial Sword,Emblem of Severed Fate
3bc58eafa3a611edb90428c2dd2980ba,Diona,Cryo,90,6,Fading Twilight,"Emblem of Severed Fate, Maiden Beloved"
3bc58eafa3a611edb90428c2dd2980ba,Rosaria,Cryo,90,6,Wavebreaker's Fin,Noblesse Oblige
3bc58eafa3a611edb90428c2dd2980ba,Raiden Shogun,Electro,90,0,Primordial Jade Winged-Spear,Emblem of Severed Fate
3bc58eafa3a611edb90428c2dd2980ba,Sucrose,Anemo,90,5,Sacrificial Fragments,
3bc58eafa3a611edb90428c2dd2980ba,Kuki Shinobu,Electro,90,0,Toukabou Shigure,Shimenawa's Reminiscence
3bc58eafa3a611edb90428c2dd2980ba,Bennett,Pyro,90,5,Skyward Blade,Noblesse Oblige
3bc58eafa3a611edb90428c2dd2980ba,Traveler,Dendro,90,6,Primordial Jade Cutter,
3bc58eafa3a611edb90428c2dd2980ba,Fischl,Electro,80,5,Mitternachts Waltz,Gladiator's Finale
3bc58eafa3a611edb90428c2dd2980ba,Gorou,Geo,80,4,Sacrificial Bow,
3bc58eafa3a611edb90428c2dd2980ba,Yun Jin,Geo,80,4,Favonius Lance,"Emblem of Severed Fate, Husk of Opulent Dreams"
3bc58eafa3a611edb90428c2dd2980ba,Faruzan,Anemo,80,0,Amos' Bow,
3bc58eafa3a611edb90428c2dd2980ba,Yanfei,Pyro,70,5,Dodoco Tales,
3bc58eafa3a611edb90428c2dd2980ba,Layla,Cryo,70,0,Favonius Sword,
3bc58eafa3a611edb90428c2dd2980ba,Beidou,Electro,60,6,Luxurious Sea-Lord,
3bc58eafa3a611edb90428c2dd2980ba,Ningguang,Geo,60,3,Oathsworn Eye,
3bc58eafa3a611edb90428c2dd2980ba,Noelle,Geo,60,6,Sacrificial Greatsword,
3bc58eafa3a611edb90428c2dd2980ba,Sayu,Anemo,60,5,Rainslasher,
3bc58eafa3a611edb90428c2dd2980ba,Diluc,Pyro,60,3,Wolf's Gravestone,
3bc58eafa3a611edb90428c2dd2980ba,Kujou Sara,Electro,60,5,Sharpshooter's Oath,
3bc58eafa3a611edb90428c2dd2980ba,Lisa,Electro,60,2,Apprentice's Notes,
3bc58eafa3a611edb90428c2dd2980ba,Barbara,Hydro,60,6,Thrilling Tales of Dragon Slayers,
3bc58eafa3a611edb90428c2dd2980ba,Razor,Electro,60,6,Prototype Archaic,
3bc58eafa3a611edb90428c2dd2980ba,Shikanoin Heizou,Anemo,60,1,Favonius Codex,
3bc58eafa3a611edb90428c2dd2980ba,Alhaitham,Dendro,60,0,Primordial Jade Cutter,"Gilded Dreams, Shimenawa's Reminiscence"
3bc58eafa3a611edb90428c2dd2980ba,Amber,Pyro,60,1,The Stringless,Instructor
3bc58eafa3a611edb90428c2dd2980ba,Dori,Electro,60,2,The Bell,Heart of Depth
3bc58eafa3a611edb90428c2dd2980ba,Kaeya,Cryo,60,1,Sword of Descension,
3bc58eafa3a611edb90428c2dd2980ba,Chongyun,Cryo,60,4,Favonius Greatsword,
3bc58eafa3a611edb90428c2dd2980ba,Thoma,Pyro,60,2,Dragon's Bane,Emblem of Severed Fate
3bc58eafa3a611edb90428c2dd2980ba,Collei,Dendro,60,3,King's Squire,Gladiator's Finale
3bc58eafa3a611edb90428c2dd2980ba,Yaoyao,Dendro,60,1,Moonpiercer,
3bc58eafa3a611edb90428c2dd2980ba,Aloy,Cryo,50,0,Rust,
3bc58eafa3a611edb90428c2dd2980ba,Keqing,Electro,50,0,Lion's Roar,
3bc58eafa3a611edb90428c2dd2980ba,Xinyan,Pyro,50,5,Serpent Spine,
3bc58eafa3a611edb90428c2dd2980ba,Candace,Hydro,40,0,Staff of the Scarlet Sands,
3bc58eb0a3a611edaaaf28c2dd2980ba,Jean,Anemo,90,6,Skyward Blade,Viridescent Venerer
3bc58eb0a3a611edaaaf28c2dd2980ba,Yelan,Hydro,90,6,Aqua Simulacra,Emblem of Severed Fate
3bc58eb0a3a611edaaaf28c2dd2980ba,Eula,Cryo,90,6,Song of Broken Pines,"Bloodstained Chivalry, Pale Flame"
3bc58eb0a3a611edaaaf28c2dd2980ba,Raiden Shogun,Electro,90,6,Engulfing Lightning,Emblem of Severed Fate
3bc58eb0a3a611edaaaf28c2dd2980ba,Ganyu,Cryo,90,6,Amos' Bow,Shimenawa's Reminiscence
3bc58eb0a3a611edaaaf28c2dd2980ba,Shenhe,Cryo,90,6,Calamity Queller,"Gladiator's Finale, Shimenawa's Reminiscence"
3bc58eb0a3a611edaaaf28c2dd2980ba,Hu Tao,Pyro,90,6,Staff of Homa,Crimson Witch of Flames
3bc58eb0a3a611edaaaf28c2dd2980ba,Mona,Hydro,90,6,The Widsith,"Heart of Depth, Noblesse Oblige"
3bc58eb0a3a611edaaaf28c2dd2980ba,Kamisato Ayaka,Cryo,90,0,Mistsplitter Reforged,Blizzard Strayer
3bc58eb0a3a611edaaaf28c2dd2980ba,Venti,Anemo,90,6,Skyward Harp,Viridescent Venerer
3bc58eb0a3a611edaaaf28c2dd2980ba,Klee,Pyro,90,6,The Widsith,Crimson Witch of Flames
3bc58eb0a3a611edaaaf28c2dd2980ba,Zhongli,Geo,90,0,Primordial Jade Winged-Spear,Tenacity of the Millelith
3bc58eb0a3a611edaaaf28c2dd2980ba,Keqing,Electro,90,6,Primordial Jade Cutter,"Shimenawa's Reminiscence, Thundering Fury"
3bc58eb0a3a611edaaaf28c2dd2980ba,Kaedehara Kazuha,Anemo,90,0,Freedom-Sworn,Viridescent Venerer
3bc58eb0a3a611edaaaf28c2dd2980ba,Yoimiya,Pyro,90,0,Thundering Pulse,"Crimson Witch of Flames, Gladiator's Finale"
3bc58eb0a3a611edaaaf28c2dd2980ba,Sangonomiya Kokomi,Hydro,90,0,Thrilling Tales of Dragon Slayers,Tenacity of the Millelith
3bc58eb0a3a611edaaaf28c2dd2980ba,Yae Miko,Electro,90,6,Kagura's Verity,"Gladiator's Finale, Thundering Fury"
3bc58eb0a3a611edaaaf28c2dd2980ba,Lisa,Electro,90,6,Skyward Atlas,Emblem of Severed Fate
3bc58eb0a3a611edaaaf28c2dd2980ba,Xiangling,Pyro,90,6,"""The Catch""",Emblem of Severed Fate
3bc58eb0a3a611edaaaf28c2dd2980ba,Beidou,Electro,90,6,Wolf's Gravestone,Emblem of Severed Fate
3bc58eb0a3a611edaaaf28c2dd2980ba,Ningguang,Geo,90,6,Lost Prayer to the Sacred Winds,Noblesse Oblige
3bc58eb0a3a611edaaaf28c2dd2980ba,Sucrose,Anemo,90,6,A Thousand Floating Dreams,Viridescent Venerer
3bc58eb0a3a611edaaaf28c2dd2980ba,Rosaria,Cryo,90,6,Skyward Spine,Noblesse Oblige
3bc58eb0a3a611edaaaf28c2dd2980ba,Kujou Sara,Electro,90,6,Elegy for the End,Emblem of Severed Fate
3bc58eb0a3a611edaaaf28c2dd2980ba,Kuki Shinobu,Electro,90,3,Toukabou Shigure,Tenacity of the Millelith
3bc58eb0a3a611edaaaf28c2dd2980ba,Qiqi,Cryo,80,6,The Black Sword,
3bc58eb0a3a611edaaaf28c2dd2980ba,Xingqiu,Hydro,80,6,Sacrificial Sword,"Emblem of Severed Fate, Noblesse Oblige"
3bc58eb0a3a611edaaaf28c2dd2980ba,Fischl,Electro,80,6,The Stringless,Tenacity of the Millelith
3bc58eb0a3a611edaaaf28c2dd2980ba,Diona,Cryo,80,6,Sacrificial Bow,
3bc58eb0a3a611edaaaf28c2dd2980ba,Xinyan,Pyro,80,6,Skyward Pride,"Bloodstained Chivalry, Pale Flame"
3bc58eb0a3a611edaaaf28c2dd2980ba,Diluc,Pyro,80,6,Prototype Archaic,
3bc58eb0a3a611edaaaf28c2dd2980ba,Nahida,Dendro,80,0,A Thousand Floating Dreams,Deepwood Memories
3bc58eb0a3a611edaaaf28c2dd2980ba,Bennett,Pyro,80,6,Aquila Favonia,
3bc58eb0a3a611edaaaf28c2dd2980ba,Traveler,Dendro,80,3,Sword of Descension,
3bc58eb0a3a611edaaaf28c2dd2980ba,Barbara,Hydro,40,6,Favonius Codex,
3bc58eb0a3a611edaaaf28c2dd2980ba,Amber,Pyro,40,6,Favonius Warbow,
3bc58eb0a3a611edaaaf28c2dd2980ba,Noelle,Geo,40,6,Favonius Greatsword,
3bc58eb0a3a611edaaaf28c2dd2980ba,Yanfei,Pyro,40,6,Dodoco Tales,
3bc58eb0a3a611edaaaf28c2dd2980ba,Sayu,Anemo,40,6,Sacrificial Greatsword,
3bc58eb0a3a611edaaaf28c2dd2980ba,Yun Jin,Geo,40,6,Favonius Lance,
3bc58eb0a3a611edaaaf28c2dd2980ba,Collei,Dendro,40,6,The Stringless,Noblesse Oblige
3bc58eb0a3a611edaaaf28c2dd2980ba,Nilou,Hydro,40,0,Key of Khaj-Nisut,"Heart of Depth, Tenacity of the Millelith"
3bc58eb0a3a611edaaaf28c2dd2980ba,Candace,Hydro,40,0,Missive Windspear,
3bc58eb0a3a611edaaaf28c2dd2980ba,Layla,Cryo,40,6,Festering Desire,
3bc58eb0a3a611edaaaf28c2dd2980ba,Faruzan,Anemo,40,0,Fading Twilight,
3bc58eb0a3a611edaaaf28c2dd2980ba,Chongyun,Cryo,40,6,Lithic Blade,
3bc58eb0a3a611edaaaf28c2dd2980ba,Aloy,Cryo,20,0,Windblume Ode,
3bc58eb0a3a611edaaaf28c2dd2980ba,Kaeya,Cryo,20,6,Favonius Sword,
3bc58eb0a3a611edaaaf28c2dd2980ba,Xiao,Anemo,20,1,Lithic Spear,
3bc58eb0a3a611edaaaf28c2dd2980ba,Tartaglia,Hydro,20,0,Rust,
3bc58eb0a3a611edaaaf28c2dd2980ba,Razor,Electro,20,6,Snow-Tombed Starsilver,
3bc58eb0a3a611edaaaf28c2dd2980ba,Thoma,Pyro,20,6,Deathmatch,
3bc58eb0a3a611edaaaf28c2dd2980ba,Gorou,Geo,20,5,The Viridescent Hunt,
3bc58eb0a3a611edaaaf28c2dd2980ba,Shikanoin Heizou,Anemo,20,6,Solar Pearl,
3bc58eb0a3a611edaaaf28c2dd2980ba,Dori,Electro,20,0,Makhaira Aquamarine,
3bc58eb0a3a611edaaaf28c2dd2980ba,Yaoyao,Dendro,20,0,Dragonspine Spear,
3bc58eb1a3a611eda76e28c2dd2980ba,Kamisato Ayaka,Cryo,90,0,Amenoma Kageuchi,Blizzard Strayer
3bc58eb1a3a611eda76e28c2dd2980ba,Xiao,Anemo,90,0,White Tassel,"Gladiator's Finale, Shimenawa's Reminiscence"
3bc58eb1a3a611eda76e28c2dd2980ba,Tartaglia,Hydro,90,0,Polar Star,"Gladiator's Finale, Heart of Depth"
3bc58eb1a3a611eda76e28c2dd2980ba,Keqing,Electro,90,3,Lion's Roar,
3bc58eb1a3a611eda76e28c2dd2980ba,Hu Tao,Pyro,90,0,Staff of Homa,Shimenawa's Reminiscence
3bc58eb1a3a611eda76e28c2dd2980ba,Kaedehara Kazuha,Anemo,90,0,Favonius Sword,Viridescent Venerer
3bc58eb1a3a611eda76e28c2dd2980ba,Raiden Shogun,Electro,90,0,Dragon's Bane,Instructor
3bc58eb1a3a611eda76e28c2dd2980ba,Yae Miko,Electro,90,0,Kagura's Verity,"Shimenawa's Reminiscence, Vermillion Hereafter"
3bc58eb1a3a611eda76e28c2dd2980ba,Yelan,Hydro,90,0,Elegy for the End,Emblem of Severed Fate
3bc58eb1a3a611eda76e28c2dd2980ba,Cyno,Electro,90,0,Deathmatch,"Emblem of Severed Fate, Flower of Paradise Lost"
3bc58eb1a3a611eda76e28c2dd2980ba,Nahida,Dendro,90,0,Sacrificial Fragments,Deepwood Memories
3bc58eb1a3a611eda76e28c2dd2980ba,Xiangling,Pyro,90,6,"""The Catch""",Emblem of Severed Fate
3bc58eb1a3a611eda76e28c2dd2980ba,Fischl,Electro,90,6,Aqua Simulacra,"Shimenawa's Reminiscence, Wanderer's Troupe"
3bc58eb1a3a611eda76e28c2dd2980ba,Bennett,Pyro,90,5,Aquila Favonia,Noblesse Oblige
3bc58eb1a3a611eda76e28c2dd2980ba,Alhaitham,Dendro,90,0,Primordial Jade Cutter,"Gilded Dreams, Wanderer's Troupe"
3bc58eb1a3a611eda76e28c2dd2980ba,Kuki Shinobu,Electro,90,0,Iron Sting,Gilded Dreams
3bc58eb1a3a611eda76e28c2dd2980ba,Traveler,Dendro,90,6,Sacrificial Sword,
3bc58eb1a3a611eda76e28c2dd2980ba,Zhongli,Geo,80,0,Black Tassel,Tenacity of the Millelith
3bc58eb1a3a611eda76e28c2dd2980ba,Sangonomiya Kokomi,Hydro,80,0,Prototype Amber,Tenacity of the Millelith
3bc58eb1a3a611eda76e28c2dd2980ba,Xingqiu,Hydro,80,6,Sacrificial Sword,Emblem of Severed Fate
3bc58eb1a3a611eda76e28c2dd2980ba,Diona,Cryo,80,6,Amos' Bow,"Gladiator's Finale, Shimenawa's Reminiscence"
3bc58eb1a3a611eda76e28c2dd2980ba,Sucrose,Anemo,80,6,Sacrificial Fragments,Viridescent Venerer
3bc58eb1a3a611eda76e28c2dd2980ba,Kujou Sara,Electro,80,6,Sacrificial Bow,
3bc58eb1a3a611eda76e28c2dd2980ba,Rosaria,Cryo,80,2,Favonius Lance,Emblem of Severed Fate
3bc58eb1a3a611eda76e28c2dd2980ba,Venti,Anemo,80,0,Mouun's Moon,Viridescent Venerer
3bc58eb1a3a611eda76e28c2dd2980ba,Beidou,Electro,80,5,Serpent Spine,"Gladiator's Finale, Shimenawa's Reminiscence"
3bc58eb1a3a611eda76e28c2dd2980ba,Qiqi,Cryo,70,1,Favonius Sword,"Gilded Dreams, Wanderer's Troupe"
3bc58eb1a3a611eda76e28c2dd2980ba,Razor,Electro,70,6,Prototype Archaic,
3bc58eb1a3a611eda76e28c2dd2980ba,Diluc,Pyro,60,0,Skyward Pride,
3bc58eb1a3a611eda76e28c2dd2980ba,Noelle,Geo,50,6,Snow-Tombed Starsilver,
3bc58eb1a3a611eda76e28c2dd2980ba,Aloy,Cryo,50,0,Hamayumi,
3bc58eb1a3a611eda76e28c2dd2980ba,Barbara,Hydro,50,4,The Widsith,
3bc58eb1a3a611eda76e28c2dd2980ba,Kaeya,Cryo,50,3,Dull Blade,
3bc58eb1a3a611eda76e28c2dd2980ba,Chongyun,Cryo,50,2,Skyward Pride,
3bc58eb1a3a611eda76e28c2dd2980ba,Faruzan,Anemo,50,0,Favonius Warbow,Emblem of Severed Fate
3bc58eb1a3a611eda76e28c2dd2980ba,Lisa,Electro,50,0,Mappa Mare,
3bc58eb1a3a611eda76e28c2dd2980ba,Amber,Pyro,50,3,Rust,Shimenawa's Reminiscence
3bc58eb1a3a611eda76e28c2dd2980ba,Ningguang,Geo,50,2,Sacrificial Fragments,
3bc58eb1a3a611eda76e28c2dd2980ba,Xinyan,Pyro,50,6,Waster Greatsword,
3bc58eb1a3a611eda76e28c2dd2980ba,Yanfei,Pyro,50,6,Apprentice's Notes,
3bc58eb1a3a611eda76e28c2dd2980ba,Gorou,Geo,50,2,Fading Twilight,
3bc58eb1a3a611eda76e28c2dd2980ba,Thoma,Pyro,20,3,Beginner's Protector,"Emblem of Severed Fate, Flex"
3bc58eb1a3a611eda76e28c2dd2980ba,Tighnari,Dendro,20,0,The Viridescent Hunt,
3bc58eb1a3a611eda76e28c2dd2980ba,Sayu,Anemo,20,1,Ferrous Shadow,Flex
3bc58eb1a3a611eda76e28c2dd2980ba,Yun Jin,Geo,20,4,Prototype Starglitter,"Emblem of Severed Fate, Flex"
3bc58eb1a3a611eda76e28c2dd2980ba,Collei,Dendro,20,2,The Stringless,Instructor
3bc58eb1a3a611eda76e28c2dd2980ba,Dori,Electro,20,1,Favonius Greatsword,
3bc58eb1a3a611eda76e28c2dd2980ba,Yaoyao,Dendro,20,3,Dragon's Bane,Deepwood Memories
3bc58eb2a3a611ed8b6f28c2dd2980ba,Diluc,Pyro,90,2,Prototype Archaic,Crimson Witch of Flames
3bc58eb2a3a611ed8b6f28c2dd2980ba,Venti,Anemo,90,0,The Stringless,Viridescent Venerer
3bc58eb2a3a611ed8b6f28c2dd2980ba,Xiao,Anemo,90,3,Primordial Jade Winged-Spear,"Echoes of an Offering, Flex"
3bc58eb2a3a611ed8b6f28c2dd2980ba,Kaedehara Kazuha,Anemo,90,0,Favonius Sword,Viridescent Venerer
3bc58eb2a3a611ed8b6f28c2dd2980ba,Yoimiya,Pyro,90,0,Rust,"Echoes of an Offering, Shimenawa's Reminiscence"
3bc58eb2a3a611ed8b6f28c2dd2980ba,Raiden Shogun,Electro,90,0,Engulfing Lightning,Emblem of Severed Fate
3bc58eb2a3a611ed8b6f28c2dd2980ba,Bennett,Pyro,90,6,Aquila Favonia,Noblesse Oblige
3bc58eb2a3a611ed8b6f28c2dd2980ba,Sucrose,Anemo,90,6,Thrilling Tales of Dragon Slayers,Noblesse Oblige
3bc58eb2a3a611ed8b6f28c2dd2980ba,Wanderer,Anemo,90,0,The Widsith,"Desert Pavilion Chronicle, Viridescent Venerer"
3bc58eb2a3a611ed8b6f28c2dd2980ba,Alhaitham,Dendro,90,0,The Black Sword,"Wanderer's Troupe, Flex"
3bc58eb2a3a611ed8b6f28c2dd2980ba,Albedo,Geo,81,0,Cinnabar Spindle,Husk of Opulent Dreams
3bc58eb2a3a611ed8b6f28c2dd2980ba,Shenhe,Cryo,81,0,Calamity Queller,"Emblem of Severed Fate, Gladiator's Finale"
3bc58eb2a3a611ed8b6f28c2dd2980ba,Xiangling,Pyro,81,6,Engulfing Lightning,Emblem of Severed Fate
3bc58eb2a3a611ed8b6f28c2dd2980ba,Xingqiu,Hydro,81,6,Sacrificial Sword,Emblem of Severed Fate
