uid,floor,chamber,half,ch1,ch2,ch3,ch4,start_at
ea90cb64928c11ee80dd14dda990290e,11,11-2,11-2-1,Hu Tao,Yelan,Furina,Jean,2023-11-16 11:13:20+00:00
ea90cb64928c11ee80dd14dda990290e,11,11-2,11-2-2,Raiden Shogun,Kujou Sara,Bennett,Kaedehara Kazuha,2023-11-16 11:15:26+00:00
ea90cb64928c11ee80dd14dda990290e,11,11-3,11-3-1,Hu Tao,Yelan,Furina,Jean,2023-11-16 11:16:09+00:00
ea90cb64928c11ee80dd14dda990290e,11,11-3,11-3-2,Raiden Shogun,Kujou Sara,Bennett,Kaedehara Kazuha,2023-11-16 11:17:13+00:00
ea90cb64928c11ee80dd14dda990290e,12,12-1,12-1-1,Hu Tao,Yelan,Xingqiu,Zhongli,2023-11-26 15:40:09+00:00
ea90cb64928c11ee80dd14dda990290e,12,12-1,12-1-2,Raiden Shogun,Furina,Kujou Sara,Kaedehara Kazuha,2023-11-26 15:42:28+00:00
ea90cb64928c11ee80dd14dda990290e,12,12-2,12-2-1,Raiden Shogun,Kujou Sara,Furina,Jean,2023-11-26 14:05:00+00:00
ea90cb64928c11ee80dd14dda990290e,12,12-2,12-2-2,Hu Tao,Yelan,Xingqiu,Zhongli,2023-11-26 14:06:22+00:00
ea90cb64928c11ee80dd14dda990290e,12,12-3,12-3-1,Hu Tao,Yelan,Furina,Jean,2023-11-22 15:09:58+00:00
ea90cb64928c11ee80dd14dda990290e,12,12-3,12-3-2,Raiden Shogun,Kujou Sara,Bennett,Kaedehara Kazuha,2023-11-22 15:11:45+00:00
ea90f21f928c11eea4c814dda990290e,11,11-1,11-1-1,Nilou,Sangonomiya Kokomi,Nahida,Baizhu,2023-11-17 08:41:55+00:00
ea90f21f928c11eea4c814dda990290e,11,11-1,11-1-2,Xiangling,Yelan,Bennett,Raiden Shogun,2023-11-17 08:43:57+00:00
ea90f21f928c11eea4c814dda990290e,11,11-2,11-2-1,Nilou,Sangonomiya Kokomi,Nahida,Baizhu,2023-11-17 08:44:51+00:00
ea90f21f928c11eea4c814dda990290e,11,11-2,11-2-2,Xiangling,Yelan,Bennett,Raiden Shogun,2023-11-17 08:46:20+00:00
ea90f21f928c11eea4c814dda990290e,11,11-3,11-3-1,Nilou,Sangonomiya Kokomi,Nahida,Baizhu,2023-11-17 08:46:59+00:00
ea90f21f928c11eea4c814dda990290e,11,11-3,11-3-2,Xiangling,Yelan,Bennett,Raiden Shogun,2023-11-17 08:47:49+00:00
ea90f21f928c11eea4c814dda990290e,12,12-1,12-1-1,Nilou,Sangonomiya Kokomi,Nahida,Baizhu,2023-11-17 08:49:09+00:00
ea90f21f928c11eea4c814dda990290e,12,12-1,12-1-2,Xiangling,Yelan,Bennett,Raiden Shogun,2023-11-17 08:50:38+00:00
ea90f21f928c11eea4c814dda990290e,12,12-2,12-2-1,Nilou,Sangonomiya Kokomi,Nahida,Baizhu,2023-11-17 08:52:02+00:00
ea90f21f928c11eea4c814dda990290e,12,12-2,12-2-2,Xiangling,Yelan,Bennett,Raiden Shogun,2023-11-17 08:53:10+00:00
ea90f21f928c11eea4c814dda990290e,12,12-3,12-3-1,Nilou,Sangonomiya Kokomi,Nahida,Baizhu,2023-11-17 09:06:04+00:00
ea90f21f928c11eea4c814dda990290e,12,12-3,12-3-2,Xiangling,Yelan,Bennett,Raiden Shogun,2023-11-17 09:07:51+00:00
ea90f220928c11eebbaa14dda990290e,11,11-1,11-1-1,Tartaglia,Kaedehara Kazuha,Xiangling,Bennett,2023-11-17 19:00:28+00:00
ea90f220928c11eebbaa14dda990290e,11,11-1,11-1-2,Keqing,Zhongli,Nahida,Kujou Sara,2023-11-17 19:01:31+00:00
ea90f220928c11eebbaa14dda990290e,11,11-2,11-2-1,Tartaglia,Kaedehara Kazuha,Xiangling,Bennett,2023-11-17 19:02:33+00:00
ea90f220928c11eebbaa14dda990290e,11,11-2,11-2-2,Keqing,Zhongli,Nahida,Kujou Sara,2023-11-17 19:03:47+00:00
ea90f220928c11eebbaa14dda990290e,11,11-3,11-3-1,Tartaglia,Kaedehara Kazuha,Xiangling,Bennett,2023-11-17 19:04:34+00:00
ea90f220928c11eebbaa14dda990290e,11,11-3,11-3-2,Keqing,Zhongli,Nahida,Kujou Sara,2023-11-17 19:05:17+00:00
ea90f220928c11eebbaa14dda990290e,12,12-1,12-1-1,Nilou,Sangonomiya Kokomi,Nahida,Collei,2023-11-23 05:35:21+00:00
ea90f220928c11eebbaa14dda990290e,12,12-1,12-1-2,Tartaglia,Kaedehara Kazuha,Xiangling,Bennett,2023-11-23 05:37:35+00:00
ea90f220928c11eebbaa14dda990290e,12,12-2,12-2-1,Nilou,Sangonomiya Kokomi,Nahida,Collei,2023-11-23 05:38:39+00:00
ea90f220928c11eebbaa14dda990290e,12,12-2,12-2-2,Tartaglia,Kaedehara Kazuha,Xiangling,Bennett,2023-11-23 05:40:26+00:00
ea90f220928c11eebbaa14dda990290e,12,12-3,12-3-1,Nilou,Sangonomiya Kokomi,Nahida,Collei,2023-11-23 05:54:26+00:00
ea90f220928c11eebbaa14dda990290e,12,12-3,12-3-2,Tartaglia,Kaedehara Kazuha,Xiangling,Bennett,2023-11-23 05:56:27+00:00
ea90f221928c11ee999414dda990290e,11,11-1,11-1-1,Neuvillette,Furina,Nahida,Sangonomiya Kokomi,2023-11-30 14:41:24+00:00
ea90f221928c11ee999414dda990290e,11,11-1,11-1-2,Hu Tao,Zhongli,Yelan,Xingqiu,2023-11-30 14:42:04+00:00
ea90f221928c11ee999414dda990290e,11,11-2,11-2-1,Neuvillette,Furina,Nahida,Sangonomiya Kokomi,2023-11-30 14:43:01+00:00
ea90f221928c11ee999414dda990290e,11,11-2,11-2-2,Hu Tao,Zhongli,Yelan,Xingqiu,2023-11-30 14:44:13+00:00
ea90f221928c11ee999414dda990290e,11,11-3,11-3-1,Neuvillette,Furina,Nahida,Sangonomiya Kokomi,2023-11-30 14:45:08+00:00
ea90f221928c11ee999414dda990290e,11,11-3,11-3-2,Hu Tao,Zhongli,Yelan,Xingqiu,2023-11-30 14:46:06+00:00
ea90f221928c11ee999414dda990290e,12,12-1,12-1-1,Neuvillette,Furina,Nahida,Sangonomiya Kokomi,2023-11-30 14:52:57+00:00
ea90f221928c11ee999414dda990290e,12,12-1,12-1-2,Hu Tao,Zhongli,Yelan,Xingqiu,2023-11-30 14:54:32+00:00
ea90f221928c11ee999414dda990290e,12,12-2,12-2-1,Neuvillette,Furina,Nahida,Sangonomiya Kokomi,2023-11-30 14:55:55+00:00
ea90f221928c11ee999414dda990290e,12,12-2,12-2-2,Hu Tao,Zhongli,Yelan,Xingqiu,2023-11-30 14:57:32+00:00
ea90f221928c11ee999414dda990290e,12,12-3,12-3-1,Neuvillette,Furina,Nahida,Sangonomiya Kokomi,2023-11-30 14:58:42+00:00
ea90f221928c11ee999414dda990290e,12,12-3,12-3-2,Hu Tao,Zhongli,Yelan,Xingqiu,2023-11-30 15:00:19+00:00
ea90f222928c11ee9dd414dda990290e,11,11-1,11-1-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2023-11-16 15:20:09+00:00
ea90f222928c11ee9dd414dda990290e,11,11-1,11-1-2,Wanderer,Xingqiu,Raiden Shogun,Faruzan,2023-11-16 15:21:36+00:00
ea90f222928c11ee9dd414dda990290e,11,11-2,11-2-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2023-11-16 15:22:25+00:00
ea90f222928c11ee9dd414dda990290e,11,11-2,11-2-2,Wanderer,Xingqiu,Raiden Shogun,Faruzan,2023-11-16 15:24:00+00:00
ea90f222928c11ee9dd414dda990290e,11,11-3,11-3-1,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2023-11-16 15:24:59+00:00
ea90f222928c11ee9dd414dda990290e,11,11-3,11-3-2,Wanderer,Xingqiu,Raiden Shogun,Faruzan,2023-11-16 15:25:41+00:00
ea90f222928c11ee9dd414dda990290e,12,12-1,12-1-1,Neuvillette,Xingqiu,Kaedehara Kazuha,Tartaglia,2023-11-16 15:27:57+00:00
ea90f222928c11ee9dd414dda990290e,12,12-1,12-1-2,Wanderer,Faruzan,Raiden Shogun,Zhongli,2023-11-16 15:29:33+00:00
ea90f222928c11ee9dd414dda990290e,12,12-2,12-2-1,Neuvillette,Xingqiu,Kaedehara Kazuha,Tartaglia,2023-11-16 15:31:35+00:00
ea90f222928c11ee9dd414dda990290e,12,12-2,12-2-2,Wanderer,Faruzan,Raiden Shogun,Zhongli,2023-11-16 15:33:06+00:00
ea90f222928c11ee9dd414dda990290e,12,12-3,12-3-1,Neuvillette,Xingqiu,Kaedehara Kazuha,Tartaglia,2023-11-16 15:34:19+00:00
ea90f222928c11ee9dd414dda990290e,12,12-3,12-3-2,Wanderer,Faruzan,Raiden Shogun,Zhongli,2023-11-16 15:36:59+00:00
ea90f223928c11ee866f14dda990290e,11,11-1,11-1-1,Sangonomiya Kokomi,Furina,Yelan,Kaedehara Kazuha,2023-11-16 14:13:04+00:00
ea90f223928c11ee866f14dda990290e,11,11-1,11-1-2,Hu Tao,Mona,Xingqiu,Zhongli,2023-11-16 14:13:46+00:00
ea90f223928c11ee866f14dda990290e,11,11-2,11-2-1,Sangonomiya Kokomi,Furina,Yelan,Kaedehara Kazuha,2023-11-16 14:14:35+00:00
ea90f223928c11ee866f14dda990290e,11,11-2,11-2-2,Hu Tao,Mona,Xingqiu,Zhongli,2023-11-16 14:15:25+00:00
ea90f223928c11ee866f14dda990290e,11,11-3,11-3-1,Sangonomiya Kokomi,Furina,Yelan,Kaedehara Kazuha,2023-11-16 14:16:13+00:00
ea90f223928c11ee866f14dda990290e,11,11-3,11-3-2,Hu Tao,Mona,Xingqiu,Zhongli,2023-11-16 14:17:04+00:00
ea90f223928c11ee866f14dda990290e,12,12-1,12-1-1,Sangonomiya Kokomi,Furina,Yelan,Lynette,2023-11-16 14:26:40+00:00
ea90f223928c11ee866f14dda990290e,12,12-1,12-1-2,Raiden Shogun,Bennett,Kujou Sara,Kaedehara Kazuha,2023-11-16 14:29:07+00:00
ea90f223928c11ee866f14dda990290e,12,12-2,12-2-1,Sangonomiya Kokomi,Furina,Yelan,Lynette,2023-11-16 14:30:52+00:00
ea90f223928c11ee866f14dda990290e,12,12-2,12-2-2,Raiden Shogun,Bennett,Kujou Sara,Kaedehara Kazuha,2023-11-16 14:32:40+00:00
ea90f223928c11ee866f14dda990290e,12,12-3,12-3-1,Sangonomiya Kokomi,Furina,Yelan,Lynette,2023-11-16 14:36:42+00:00
ea90f223928c11ee866f14dda990290e,12,12-3,12-3-2,Raiden Shogun,Bennett,Kujou Sara,Kaedehara Kazuha,2023-11-16 14:38:38+00:00
ea90f224928c11ee871d14dda990290e,11,11-1,11-1-1,Neuvillette,Furina,Zhongli,Jean,2023-11-16 06:45:08+00:00
ea90f224928c11ee871d14dda990290e,11,11-1,11-1-2,Barbara,Nahida,Xingqiu,Raiden Shogun,2023-11-16 06:45:47+00:00
ea90f224928c11ee871d14dda990290e,11,11-2,11-2-1,Neuvillette,Furina,Zhongli,Jean,2023-11-16 06:46:36+00:00
ea90f224928c11ee871d14dda990290e,11,11-2,11-2-2,Barbara,Nahida,Xingqiu,Raiden Shogun,2023-11-16 06:47:47+00:00
ea90f224928c11ee871d14dda990290e,11,11-3,11-3-1,Neuvillette,Furina,Zhongli,Jean,2023-11-16 06:58:37+00:00
ea90f224928c11ee871d14dda990290e,11,11-3,11-3-2,Barbara,Nahida,Xingqiu,Raiden Shogun,2023-11-16 06:59:34+00:00
ea90f224928c11ee871d14dda990290e,12,12-1,12-1-1,Neuvillette,Furina,Zhongli,Jean,2023-11-16 07:03:40+00:00
ea90f224928c11ee871d14dda990290e,12,12-1,12-1-2,Barbara,Nahida,Xingqiu,Raiden Shogun,2023-11-16 07:05:06+00:00
ea90f224928c11ee871d14dda990290e,12,12-2,12-2-1,Neuvillette,Furina,Zhongli,Jean,2023-11-16 07:06:08+00:00
ea90f224928c11ee871d14dda990290e,12,12-2,12-2-2,Barbara,Nahida,Xingqiu,Raiden Shogun,2023-11-16 07:07:27+00:00
ea90f224928c11ee871d14dda990290e,12,12-3,12-3-1,Neuvillette,Furina,Zhongli,Jean,2023-11-16 07:08:31+00:00
ea90f224928c11ee871d14dda990290e,12,12-3,12-3-2,Barbara,Nahida,Xingqiu,Raiden Shogun,2023-11-16 07:10:02+00:00
ea90f225928c11eea35c14dda990290e,11,11-1,11-1-1,Furina,Kaedehara Kazuha,Baizhu,Neuvillette,2023-11-16 04:20:35+00:00
ea90f225928c11eea35c14dda990290e,11,11-1,11-1-2,Sangonomiya Kokomi,Nahida,Nilou,Traveler,2023-11-16 04:21:15+00:00
ea90f225928c11eea35c14dda990290e,11,11-2,11-2-1,Furina,Kaedehara Kazuha,Baizhu,Neuvillette,2023-11-16 04:22:08+00:00
ea90f225928c11eea35c14dda990290e,11,11-2,11-2-2,Sangonomiya Kokomi,Nahida,Nilou,Traveler,2023-11-16 04:22:56+00:00
ea90f225928c11eea35c14dda990290e,11,11-3,11-3-1,Furina,Kaedehara Kazuha,Baizhu,Neuvillette,2023-11-16 04:23:46+00:00
ea90f225928c11eea35c14dda990290e,11,11-3,11-3-2,Sangonomiya Kokomi,Nahida,Nilou,Traveler,2023-11-16 04:24:30+00:00
ea90f225928c11eea35c14dda990290e,12,12-1,12-1-1,Furina,Kaedehara Kazuha,Baizhu,Neuvillette,2023-11-16 05:29:21+00:00
ea90f225928c11eea35c14dda990290e,12,12-1,12-1-2,Zhongli,Yelan,Yun Jin,Yoimiya,2023-11-16 05:30:34+00:00
ea90f225928c11eea35c14dda990290e,12,12-2,12-2-1,Furina,Kaedehara Kazuha,Baizhu,Neuvillette,2023-11-16 05:32:01+00:00
ea90f225928c11eea35c14dda990290e,12,12-2,12-2-2,Zhongli,Yelan,Yun Jin,Yoimiya,2023-11-16 05:33:25+00:00
ea90f225928c11eea35c14dda990290e,12,12-3,12-3-1,Furina,Kaedehara Kazuha,Baizhu,Neuvillette,2023-11-16 05:34:33+00:00
ea90f225928c11eea35c14dda990290e,12,12-3,12-3-2,Zhongli,Yelan,Yun Jin,Yoimiya,2023-11-16 05:36:30+00:00
ea90f226928c11ee8fa214dda990290e,11,11-1,11-1-1,Yelan,Xingqiu,Alhaitham,Kuki Shinobu,2023-11-17 06:41:13+00:00
ea90f226928c11ee8fa214dda990290e,11,11-1,11-1-2,Furina,Baizhu,Nahida,Cyno,2023-11-17 06:42:18+00:00
ea90f226928c11ee8fa214dda990290e,11,11-2,11-2-1,Yelan,Xingqiu,Alhaitham,Kuki Shinobu,2023-11-17 06:43:11+00:00
ea90f226928c11ee8fa214dda990290e,11,11-2,11-2-2,Furina,Baizhu,Nahida,Cyno,2023-11-17 06:44:41+00:00
ea90f226928c11ee8fa214dda990290e,11,11-3,11-3-1,Yelan,Xingqiu,Alhaitham,Kuki Shinobu,2023-11-17 06:45:39+00:00
ea90f226928c11ee8fa214dda990290e,11,11-3,11-3-2,Furina,Baizhu,Nahida,Cyno,2023-11-17 06:46:50+00:00
ea90f226928c11ee8fa214dda990290e,12,12-1,12-1-1,Furina,Kaedehara Kazuha,Kamisato Ayato,Sangonomiya Kokomi,2023-11-17 06:48:32+00:00
ea90f226928c11ee8fa214dda990290e,12,12-1,12-1-2,Baizhu,Nahida,Yae Miko,Alhaitham,2023-11-17 06:50:23+00:00
ea90f226928c11ee8fa214dda990290e,12,12-2,12-2-1,Furina,Kaedehara Kazuha,Kamisato Ayato,Sangonomiya Kokomi,2023-11-17 06:51:37+00:00
ea90f226928c11ee8fa214dda990290e,12,12-2,12-2-2,Baizhu,Nahida,Yae Miko,Alhaitham,2023-11-17 06:53:11+00:00
ea90f226928c11ee8fa214dda990290e,12,12-3,12-3-1,Furina,Kaedehara Kazuha,Kamisato Ayato,Sangonomiya Kokomi,2023-11-17 06:55:20+00:00
ea90f226928c11ee8fa214dda990290e,12,12-3,12-3-2,Baizhu,Nahida,Yae Miko,Alhaitham,2023-11-17 06:57:34+00:00
ea90f227928c11ee85fc14dda990290e,11,11-1,11-1-1,Neuvillette,Furina,Jean,Fischl,2023-11-17 16:25:57+00:00
ea90f227928c11ee85fc14dda990290e,11,11-1,11-1-2,Kamisato Ayato,Yelan,Kaedehara Kazuha,Kuki Shinobu,2023-11-17 16:26:44+00:00
ea90f227928c11ee85fc14dda990290e,11,11-2,11-2-1,Neuvillette,Furina,Jean,Fischl,2023-11-17 16:27:27+00:00
ea90f227928c11ee85fc14dda990290e,11,11-2,11-2-2,Kamisato Ayato,Yelan,Kaedehara Kazuha,Kuki Shinobu,2023-11-17 16:28:32+00:00
ea90f227928c11ee85fc14dda990290e,11,11-3,11-3-1,Neuvillette,Furina,Jean,Fischl,2023-11-17 16:29:15+00:00
ea90f227928c11ee85fc14dda990290e,11,11-3,11-3-2,Kamisato Ayato,Yelan,Kaedehara Kazuha,Kuki Shinobu,2023-11-17 16:29:55+00:00
ea90f227928c11ee85fc14dda990290e,12,12-1,12-1-1,Neuvillette,Furina,Kaedehara Kazuha,Baizhu,2023-11-26 16:48:40+00:00
ea90f227928c11ee85fc14dda990290e,12,12-1,12-1-2,Alhaitham,Nahida,Yelan,Kuki Shinobu,2023-11-26 16:50:13+00:00
ea90f227928c11ee85fc14dda990290e,12,12-2,12-2-1,Neuvillette,Furina,Kaedehara Kazuha,Baizhu,2023-11-26 16:51:06+00:00
ea90f227928c11ee85fc14dda990290e,12,12-2,12-2-2,Alhaitham,Nahida,Yelan,Kuki Shinobu,2023-11-26 16:52:27+00:00
ea90f227928c11ee85fc14dda990290e,12,12-3,12-3-1,Neuvillette,Furina,Kaedehara Kazuha,Baizhu,2023-11-26 16:54:02+00:00
ea90f227928c11ee85fc14dda990290e,12,12-3,12-3-2,Alhaitham,Nahida,Yelan,Kuki Shinobu,2023-11-26 16:55:34+00:00
ea90f228928c11eead9714dda990290e,11,11-1,11-1-1,Neuvillette,Fischl,Kaedehara Kazuha,Furina,2023-11-16 01:07:07+00:00
ea90f228928c11eead9714dda990290e,11,11-1,11-1-2,Klee,Zhongli,Albedo,Bennett,2023-11-16 01:07:56+00:00
ea90f228928c11eead9714dda990290e,11,11-2,11-2-1,Neuvillette,Fischl,Kaedehara Kazuha,Furina,2023-11-16 01:09:06+00:00
ea90f228928c11eead9714dda990290e,11,11-2,11-2-2,Klee,Zhongli,Albedo,Bennett,2023-11-16 01:10:14+00:00
ea90f228928c11eead9714dda990290e,11,11-3,11-3-1,Neuvillette,Fischl,Kaedehara Kazuha,Furina,2023-11-16 01:11:08+00:00
ea90f228928c11eead9714dda990290e,11,11-3,11-3-2,Klee,Zhongli,Albedo,Bennett,2023-11-16 01:11:55+00:00
ea90f228928c11eead9714dda990290e,12,12-1,12-1-1,Neuvillette,Zhongli,Kaedehara Kazuha,Furina,2023-11-16 01:14:14+00:00
ea90f228928c11eead9714dda990290e,12,12-1,12-1-2,Nahida,Kuki Shinobu,Xingqiu,Yelan,2023-11-16 01:15:51+00:00
ea90f228928c11eead9714dda990290e,12,12-2,12-2-1,Neuvillette,Zhongli,Kaedehara Kazuha,Furina,2023-11-16 01:17:02+00:00
ea90f228928c11eead9714dda990290e,12,12-2,12-2-2,Nahida,Kuki Shinobu,Xingqiu,Yelan,2023-11-16 01:18:36+00:00
ea90f228928c11eead9714dda990290e,12,12-3,12-3-1,Neuvillette,Zhongli,Kaedehara Kazuha,Furina,2023-11-16 01:21:36+00:00
ea90f228928c11eead9714dda990290e,12,12-3,12-3-2,Nahida,Kuki Shinobu,Xingqiu,Yelan,2023-11-16 01:23:36+00:00
ea90f229928c11eeba4614dda990290e,11,11-1,11-1-1,Diluc,Bennett,Xingqiu,Sucrose,2023-11-16 03:50:09+00:00
ea90f229928c11eeba4614dda990290e,11,11-1,11-1-2,Hu Tao,Fischl,Yelan,Kaedehara Kazuha,2023-11-16 03:51:10+00:00
ea90f229928c11eeba4614dda990290e,11,11-2,11-2-1,Diluc,Bennett,Xingqiu,Sucrose,2023-11-16 03:51:59+00:00
ea90f229928c11eeba4614dda990290e,11,11-2,11-2-2,Hu Tao,Fischl,Yelan,Kaedehara Kazuha,2023-11-16 03:53:55+00:00
ea90f229928c11eeba4614dda990290e,11,11-3,11-3-1,Diluc,Bennett,Xingqiu,Sucrose,2023-11-16 03:54:40+00:00
ea90f229928c11eeba4614dda990290e,11,11-3,11-3-2,Hu Tao,Fischl,Yelan,Kaedehara Kazuha,2023-11-16 03:56:37+00:00
ea90f229928c11eeba4614dda990290e,12,12-1,12-1-1,Neuvillette,Rosaria,Zhongli,Kaedehara Kazuha,2023-11-26 17:27:38+00:00
ea90f229928c11eeba4614dda990290e,12,12-1,12-1-2,Hu Tao,Xingqiu,Yelan,Sucrose,2023-11-26 17:29:32+00:00
ea90f229928c11eeba4614dda990290e,12,12-2,12-2-1,Neuvillette,Rosaria,Zhongli,Kaedehara Kazuha,2023-11-26 17:30:28+00:00
ea90f229928c11eeba4614dda990290e,12,12-2,12-2-2,Hu Tao,Xingqiu,Yelan,Sucrose,2023-11-26 17:32:12+00:00
ea90f229928c11eeba4614dda990290e,12,12-3,12-3-1,Neuvillette,Rosaria,Zhongli,Kaedehara Kazuha,2023-11-26 17:36:46+00:00
ea90f229928c11eeba4614dda990290e,12,12-3,12-3-2,Hu Tao,Xingqiu,Yelan,Sucrose,2023-11-26 17:38:51+00:00
ea90f22a928c11eeb20614dda990290e,11,11-1,11-1-1,Kaeya,Tartaglia,Venti,Bennett,2023-11-16 03:51:41+00:00
ea90f22a928c11eeb20614dda990290e,11,11-1,11-1-2,Nahida,Fischl,Sucrose,Kuki Shinobu,2023-11-16 03:52:27+00:00
ea90f22a928c11eeb20614dda990290e,11,11-2,11-2-1,Kaeya,Tartaglia,Venti,Bennett,2023-11-16 03:54:40+00:00
ea90f22a928c11eeb20614dda990290e,11,11-2,11-2-2,Nahida,Fischl,Sucrose,Kuki Shinobu,2023-11-16 03:56:24+00:00
ea90f22a928c11eeb20614dda990290e,11,11-3,11-3-1,Kaeya,Tartaglia,Venti,Bennett,2023-11-16 03:57:19+00:00
ea90f22a928c11eeb20614dda990290e,11,11-3,11-3-2,Nahida,Fischl,Sucrose,Kuki Shinobu,2023-11-16 03:58:56+00:00
ea90f22a928c11eeb20614dda990290e,12,12-1,12-1-1,Kaeya,Tartaglia,Furina,Jean,2023-11-16 04:00:18+00:00
ea90f22a928c11eeb20614dda990290e,12,12-1,12-1-2,Nahida,Xingqiu,Fischl,Kuki Shinobu,2023-11-16 04:02:27+00:00
ea90f22a928c11eeb20614dda990290e,12,12-2,12-2-1,Kaeya,Tartaglia,Furina,Jean,2023-11-16 04:05:23+00:00
ea90f22a928c11eeb20614dda990290e,12,12-2,12-2-2,Nahida,Xingqiu,Fischl,Kuki Shinobu,2023-11-16 04:07:25+00:00
ea90f22a928c11eeb20614dda990290e,12,12-3,12-3-1,Kaeya,Tartaglia,Furina,Jean,2023-11-16 04:48:46+00:00
ea90f22a928c11eeb20614dda990290e,12,12-3,12-3-2,Nahida,Xingqiu,Fischl,Kuki Shinobu,2023-11-16 04:51:05+00:00
ea90f22b928c11eeae1d14dda990290e,11,11-1,11-1-1,Keqing,Mona,Furina,Jean,2023-11-16 12:03:56+00:00
ea90f22b928c11eeae1d14dda990290e,11,11-1,11-1-2,Kamisato Ayaka,Ganyu,Faruzan,Sangonomiya Kokomi,2023-11-16 12:04:47+00:00
ea90f22b928c11eeae1d14dda990290e,11,11-2,11-2-1,Keqing,Mona,Furina,Jean,2023-11-16 12:05:27+00:00
ea90f22b928c11eeae1d14dda990290e,11,11-2,11-2-2,Kamisato Ayaka,Ganyu,Faruzan,Sangonomiya Kokomi,2023-11-16 12:06:23+00:00
ea90f22b928c11eeae1d14dda990290e,11,11-3,11-3-1,Keqing,Mona,Furina,Jean,2023-11-16 12:07:34+00:00
ea90f22b928c11eeae1d14dda990290e,11,11-3,11-3-2,Kamisato Ayaka,Ganyu,Faruzan,Sangonomiya Kokomi,2023-11-16 12:08:18+00:00
ea90f22b928c11eeae1d14dda990290e,12,12-1,12-1-1,Tartaglia,Furina,Faruzan,Kuki Shinobu,2023-11-30 05:33:25+00:00
ea90f22b928c11eeae1d14dda990290e,12,12-1,12-1-2,Keqing,Mona,Nahida,Fischl,2023-11-30 05:34:41+00:00
ea90f22b928c11eeae1d14dda990290e,12,12-2,12-2-1,Tartaglia,Furina,Faruzan,Kuki Shinobu,2023-11-30 05:35:40+00:00
ea90f22b928c11eeae1d14dda990290e,12,12-2,12-2-2,Keqing,Mona,Nahida,Fischl,2023-11-30 05:36:49+00:00
ea90f22b928c11eeae1d14dda990290e,12,12-3,12-3-1,Tartaglia,Furina,Faruzan,Kuki Shinobu,2023-11-30 05:37:47+00:00
ea90f22b928c11eeae1d14dda990290e,12,12-3,12-3-2,Keqing,Mona,Nahida,Fischl,2023-11-30 05:38:59+00:00
ea90f22c928c11ee96b314dda990290e,11,11-1,11-1-1,Zhongli,Mona,Neuvillette,Kaedehara Kazuha,2023-11-16 08:18:42+00:00
ea90f22c928c11ee96b314dda990290e,11,11-1,11-1-2,Raiden Shogun,Yelan,Bennett,Xiangling,2023-11-16 08:19:25+00:00
ea90f22c928c11ee96b314dda990290e,11,11-2,11-2-1,Zhongli,Mona,Neuvillette,Kaedehara Kazuha,2023-11-16 08:20:16+00:00
ea90f22c928c11ee96b314dda990290e,11,11-2,11-2-2,Raiden Shogun,Yelan,Bennett,Xiangling,2023-11-16 08:21:13+00:00
ea90f22c928c11ee96b314dda990290e,11,11-3,11-3-1,Zhongli,Mona,Neuvillette,Kaedehara Kazuha,2023-11-16 08:21:59+00:00
ea90f22c928c11ee96b314dda990290e,11,11-3,11-3-2,Raiden Shogun,Yelan,Bennett,Xiangling,2023-11-16 08:22:49+00:00
ea90f22c928c11ee96b314dda990290e,12,12-1,12-1-1,Zhongli,Mona,Neuvillette,Kaedehara Kazuha,2023-11-16 08:24:26+00:00
ea90f22c928c11ee96b314dda990290e,12,12-1,12-1-2,Raiden Shogun,Yelan,Bennett,Xiangling,2023-11-16 08:26:02+00:00
ea90f22c928c11ee96b314dda990290e,12,12-2,12-2-1,Zhongli,Mona,Neuvillette,Kaedehara Kazuha,2023-11-16 08:26:55+00:00
ea90f22c928c11ee96b314dda990290e,12,12-2,12-2-2,Raiden Shogun,Yelan,Bennett,Xiangling,2023-11-16 08:28:42+00:00
ea90f22c928c11ee96b314dda990290e,12,12-3,12-3-1,Zhongli,Mona,Neuvillette,Kaedehara Kazuha,2023-11-16 08:29:27+00:00
ea90f22c928c11ee96b314dda990290e,12,12-3,12-3-2,Raiden Shogun,Yelan,Bennett,Xiangling,2023-11-16 08:31:18+00:00
ea90f22d928c11eea74314dda990290e,11,11-1,11-1-1,Yelan,Xingqiu,Furina,Jean,2023-11-20 06:46:46+00:00
ea90f22d928c11eea74314dda990290e,11,11-1,11-1-2,Keqing,Nahida,Kaedehara Kazuha,Zhongli,2023-11-20 06:48:19+00:00
ea90f22d928c11eea74314dda990290e,11,11-2,11-2-1,Yelan,Xingqiu,Furina,Jean,2023-11-20 06:49:38+00:00
ea90f22d928c11eea74314dda990290e,11,11-2,11-2-2,Keqing,Nahida,Kaedehara Kazuha,Zhongli,2023-11-20 06:51:11+00:00
ea90f22d928c11eea74314dda990290e,11,11-3,11-3-1,Yelan,Xingqiu,Furina,Jean,2023-11-20 06:52:07+00:00
ea90f22d928c11eea74314dda990290e,11,11-3,11-3-2,Keqing,Nahida,Kaedehara Kazuha,Zhongli,2023-11-20 06:54:03+00:00
ea90f22d928c11eea74314dda990290e,12,12-1,12-1-1,Yelan,Xingqiu,Furina,Jean,2023-11-20 06:55:40+00:00
