uid,name,element,level,cons,weapon,artifacts
5a02bb3f99f511edb69d14dda990290e,Fischl,Electro,90,6,The Stringless,Thundersoother
5a02bb3f99f511edb69d14dda990290e,Bennett,Pyro,90,6,Aquila Favonia,Noblesse Oblige
5a02bb3f99f511edb69d14dda990290e,Sucrose,Anemo,90,6,Sacrificial Fragments,Viridescent Venerer
5a02bb3f99f511edb69d14dda990290e,Kuki Shinobu,Electro,90,5,Toukabou Shigure,Emblem of Severed Fate
5a02bb3f99f511edb69d14dda990290e,Traveler,Dendro,90,6,Favonius Sword,Noblesse Oblige
5a02bb3f99f511edb69d14dda990290e,Zhongli,Geo,80,0,Deathmatch,Archaic Petra
5a02bb3f99f511edb69d14dda990290e,Tartaglia,Hydro,80,0,The Viridescent Hunt,"Heart of Depth, Shimenawa's Reminiscence"
5a02bb3f99f511edb69d14dda990290e,Mona,Hydro,80,5,Hakushin Ring,Noblesse Oblige
5a02bb3f99f511edb69d14dda990290e,Yoimiya,Pyro,80,1,Rust,Shimenawa's Reminiscence
5a02bb3f99f511edb69d14dda990290e,Razor,Electro,80,5,Favonius Greatsword,Flex
5a02bb3f99f511edb69d14dda990290e,Diona,Cryo,80,6,Sacrificial Bow,Noblesse Oblige
5a02bb3f99f511edb69d14dda990290e,Kamisato Ayato,Hydro,80,0,The Black Sword,Gladiator's Finale
5a02bb3f99f511edb69d14dda990290e,Klee,Pyro,70,0,Mappa Mare,Noblesse Oblige
5a02bb3f99f511edb69d14dda990290e,Sangonomiya Kokomi,Hydro,70,0,The Widsith,Ocean-Hued Clam
5a02bb3f99f511edb69d14dda990290e,Ningguang,Geo,70,6,Dodoco Tales,
5a02bb3f99f511edb69d14dda990290e,Noelle,Geo,70,4,The Bell,Husk of Opulent Dreams
5a02bb3f99f511edb69d14dda990290e,Rosaria,Cryo,70,3,Missive Windspear,Noblesse Oblige
5a02bb3f99f511edb69d14dda990290e,Yanfei,Pyro,70,6,Thrilling Tales of Dragon Slayers,
5a02bb3f99f511edb69d14dda990290e,Thoma,Pyro,70,4,Kitain Cross Spear,
5a02bb3f99f511edb69d14dda990290e,Sayu,Anemo,70,6,Debate Club,Viridescent Venerer
5a02bb3f99f511edb69d14dda990290e,Kujou Sara,Electro,70,6,Fading Twilight,Emblem of Severed Fate
5a02bb3f99f511edb69d14dda990290e,Shikanoin Heizou,Anemo,70,5,Skyward Atlas,"Viridescent Venerer, Flex"
5a02bb3f99f511edb69d14dda990290e,Collei,Dendro,70,1,Recurve Bow,Deepwood Memories
5a02bb3f99f511edb69d14dda990290e,Dori,Electro,70,4,Rainslasher,Noblesse Oblige
5a02bb3f99f511edb69d14dda990290e,Candace,Hydro,70,0,Black Tassel,Emblem of Severed Fate
5a02bb3f99f511edb69d14dda990290e,Layla,Cryo,70,0,Festering Desire,Tenacity of the Millelith
5a02bb3f99f511edb69d14dda990290e,Yaoyao,Dendro,70,5,Favonius Lance,Deepwood Memories
5a02bb3f99f511edb69d14dda990290e,Gorou,Geo,63,1,Sacrificial Bow,The Exile
5a02bb3f99f511edb69d14dda990290e,Aloy,Cryo,60,0,Blackcliff Warbow,Noblesse Oblige
5a02bb3f99f511edb69d14dda990290e,Qiqi,Cryo,60,0,The Flute,Ocean-Hued Clam
5a02bb3f99f511edb69d14dda990290e,Lisa,Electro,60,3,Prototype Amber,Thundering Fury
5a02bb3f99f511edb69d14dda990290e,Barbara,Hydro,60,6,Oathsworn Eye,
5a02bb3f99f511edb69d14dda990290e,Kaeya,Cryo,60,2,The Alley Flash,"Heart of Depth, Flex"
5a02bb3f99f511edb69d14dda990290e,Chongyun,Cryo,60,6,Skyward Pride,
5a02bb3f99f511edb69d14dda990290e,Xinyan,Pyro,60,6,Sacrificial Greatsword,Tenacity of the Millelith
5a02bb3f99f511edb69d14dda990290e,Yun Jin,Geo,60,6,Crescent Pike,Husk of Opulent Dreams
5a02bb3f99f511edb69d14dda990290e,Faruzan,Anemo,60,0,Amos' Bow,Viridescent Venerer
5a02bb3f99f511edb69d14dda990290e,Alhaitham,Dendro,60,0,Freedom-Sworn,Gilded Dreams
5a02bb3f99f511edb69d14dda990290e,Amber,Pyro,50,3,Hamayumi,
5a02bb4099f511edb6d214dda990290e,Yoimiya,Pyro,89,0,Thundering Pulse,Shimenawa's Reminiscence
5a02bb4099f511edb6d214dda990290e,Mona,Hydro,89,5,The Widsith,"Noblesse Oblige, Shimenawa's Reminiscence"
5a02bb4099f511edb6d214dda990290e,Keqing,Electro,89,3,Primordial Jade Cutter,"Gladiator's Finale, Wanderer's Troupe"
5a02bb4099f511edb6d214dda990290e,Hu Tao,Pyro,89,1,Staff of Homa,"Crimson Witch of Flames, Wanderer's Troupe"
5a02bb4099f511edb6d214dda990290e,Nilou,Hydro,89,0,Iron Sting,"Gilded Dreams, Tenacity of the Millelith"
5a02bb4099f511edb6d214dda990290e,Ganyu,Cryo,89,0,Amos' Bow,Wanderer's Troupe
5a02bb4099f511edb6d214dda990290e,Yelan,Hydro,89,0,Aqua Simulacra,Emblem of Severed Fate
5a02bb4099f511edb6d214dda990290e,Yae Miko,Electro,89,0,Kagura's Verity,"Gilded Dreams, Gladiator's Finale"
5a02bb4099f511edb6d214dda990290e,Kamisato Ayaka,Cryo,89,0,Amenoma Kageuchi,Blizzard Strayer
5a02bb4099f511edb6d214dda990290e,Jean,Anemo,89,0,Haran Geppaku Futsu,Noblesse Oblige
5a02bb4099f511edb6d214dda990290e,Raiden Shogun,Electro,89,0,Engulfing Lightning,Emblem of Severed Fate
5a02bb4099f511edb6d214dda990290e,Sangonomiya Kokomi,Hydro,89,0,Prototype Amber,Ocean-Hued Clam
5a02bb4099f511edb6d214dda990290e,Shenhe,Cryo,89,0,Missive Windspear,Noblesse Oblige
5a02bb4099f511edb6d214dda990290e,Xiangling,Pyro,89,6,"""The Catch""",Emblem of Severed Fate
5a02bb4099f511edb6d214dda990290e,Beidou,Electro,89,6,Serpent Spine,"Gladiator's Finale, Noblesse Oblige"
5a02bb4099f511edb6d214dda990290e,Fischl,Electro,89,6,Skyward Harp,"Gladiator's Finale, Thundering Fury"
5a02bb4099f511edb6d214dda990290e,Yanfei,Pyro,89,6,Skyward Atlas,Wanderer's Troupe
5a02bb4099f511edb6d214dda990290e,Kujou Sara,Electro,89,5,Fading Twilight,"Emblem of Severed Fate, Noblesse Oblige"
5a02bb4099f511edb6d214dda990290e,Yun Jin,Geo,89,6,Favonius Lance,"Emblem of Severed Fate, Husk of Opulent Dreams"
5a02bb4099f511edb6d214dda990290e,Kuki Shinobu,Electro,89,1,Dark Iron Sword,Gilded Dreams
5a02bb4099f511edb6d214dda990290e,Collei,Dendro,89,3,Favonius Warbow,Deepwood Memories
5a02bb4099f511edb6d214dda990290e,Venti,Anemo,81,0,The Viridescent Hunt,Viridescent Venerer
5a02bb4099f511edb6d214dda990290e,Xingqiu,Hydro,81,6,Favonius Sword,"Gladiator's Finale, Heart of Depth"
5a02bb4099f511edb6d214dda990290e,Bennett,Pyro,81,6,Aquila Favonia,Noblesse Oblige
5a02bb4099f511edb6d214dda990290e,Zhongli,Geo,80,0,Deathmatch,"Gladiator's Finale, Tenacity of the Millelith"
5a02bb4099f511edb6d214dda990290e,Albedo,Geo,80,1,Cinnabar Spindle,"Gladiator's Finale, Noblesse Oblige"
5a02bb4099f511edb6d214dda990290e,Kaedehara Kazuha,Anemo,80,0,Toukabou Shigure,Viridescent Venerer
5a02bb4099f511edb6d214dda990290e,Nahida,Dendro,80,0,Magic Guide,Deepwood Memories
5a02bb4099f511edb6d214dda990290e,Amber,Pyro,80,3,Prototype Crescent,"Crimson Witch of Flames, Shimenawa's Reminiscence"
5a02bb4099f511edb6d214dda990290e,Diona,Cryo,80,6,Sacrificial Bow,Noblesse Oblige
5a02bb4099f511edb6d214dda990290e,Sucrose,Anemo,80,6,Sacrificial Fragments,Viridescent Venerer
5a02bb4099f511edb6d214dda990290e,Thoma,Pyro,80,6,Prototype Starglitter,Gilded Dreams
5a02bb4099f511edb6d214dda990290e,Shikanoin Heizou,Anemo,80,3,Solar Pearl,
5a02bb4099f511edb6d214dda990290e,Layla,Cryo,80,0,Harbinger of Dawn,Noblesse Oblige
5a02bb4099f511edb6d214dda990290e,Traveler,Dendro,80,6,Sapwood Blade,Instructor
5a02bb4099f511edb6d214dda990290e,Xiao,Anemo,79,0,Primordial Jade Winged-Spear,"Echoes of an Offering, Gladiator's Finale"
5a02bb4099f511edb6d214dda990290e,Rosaria,Cryo,70,5,Skyward Spine,"Blizzard Strayer, Emblem of Severed Fate"
5a02bb4099f511edb6d214dda990290e,Ningguang,Geo,60,6,Favonius Codex,
5a02bb4099f511edb6d214dda990290e,Faruzan,Anemo,50,0,Windblume Ode,Thundering Fury
5a02bb4099f511edb6d214dda990290e,Sayu,Anemo,25,6,Rainslasher,Viridescent Venerer
5a02bb4099f511edb6d214dda990290e,Noelle,Geo,23,6,Favonius Greatsword,Gladiator's Finale
5a02bb4099f511edb6d214dda990290e,Aloy,Cryo,22,0,Slingshot,
5a02bb4099f511edb6d214dda990290e,Diluc,Pyro,22,1,Lithic Blade,"Crimson Witch of Flames, Gladiator's Finale"
5a02bb4099f511edb6d214dda990290e,Qiqi,Cryo,21,1,Sacrificial Sword,
5a02bb4099f511edb6d214dda990290e,Barbara,Hydro,21,4,Oathsworn Eye,Maiden Beloved
5a02bb4099f511edb6d214dda990290e,Kaeya,Cryo,21,0,The Black Sword,
5a02bb4099f511edb6d214dda990290e,Razor,Electro,21,6,Snow-Tombed Starsilver,
5a02bb4099f511edb6d214dda990290e,Chongyun,Cryo,21,5,Akuoumaru,
5a02bb4099f511edb6d214dda990290e,Dori,Electro,21,1,Sacrificial Greatsword,
5a02bb4099f511edb6d214dda990290e,Candace,Hydro,21,1,Black Tassel,Gilded Dreams
5a02bb4099f511edb6d214dda990290e,Gorou,Geo,21,0,Raven Bow,The Exile
5a02bb4099f511edb6d214dda990290e,Lisa,Electro,20,0,Thrilling Tales of Dragon Slayers,Thundering Fury
5a02bb4099f511edb6d214dda990290e,Yaoyao,Dendro,20,2,Dragon's Bane,
5a02bb4099f511edb6d214dda990290e,Xinyan,Pyro,20,6,Skyward Pride,"Bloodstained Chivalry, Pale Flame"
5a02bb4199f511ed8fb214dda990290e,Beidou,Electro,90,6,Akuoumaru,Emblem of Severed Fate
5a02bb4199f511ed8fb214dda990290e,Ningguang,Geo,90,6,Lost Prayer to the Sacred Winds,"Archaic Petra, Shimenawa's Reminiscence"
5a02bb4199f511ed8fb214dda990290e,Noelle,Geo,90,6,Redhorn Stonethresher,
5a02bb4199f511ed8fb214dda990290e,Fischl,Electro,90,6,Alley Hunter,"Gladiator's Finale, Thundering Fury"
5a02bb4199f511ed8fb214dda990290e,Xingqiu,Hydro,90,6,Lion's Roar,Emblem of Severed Fate
5a02bb4199f511ed8fb214dda990290e,Xiangling,Pyro,90,6,"""The Catch""",
5a02bb4199f511ed8fb214dda990290e,Sucrose,Anemo,90,6,Favonius Codex,Viridescent Venerer
5a02bb4199f511ed8fb214dda990290e,Kujou Sara,Electro,90,6,Skyward Harp,Emblem of Severed Fate
5a02bb4199f511ed8fb214dda990290e,Jean,Anemo,90,2,Favonius Sword,
5a02bb4199f511ed8fb214dda990290e,Zhongli,Geo,90,2,Black Tassel,Tenacity of the Millelith
5a02bb4199f511ed8fb214dda990290e,Tartaglia,Hydro,90,0,Mouun's Moon,
5a02bb4199f511ed8fb214dda990290e,Ganyu,Cryo,90,0,Amos' Bow,
5a02bb4199f511ed8fb214dda990290e,Kaedehara Kazuha,Anemo,90,0,Xiphos' Moonlight,Viridescent Venerer
5a02bb4199f511ed8fb214dda990290e,Raiden Shogun,Electro,90,3,Engulfing Lightning,Emblem of Severed Fate
5a02bb4199f511ed8fb214dda990290e,Bennett,Pyro,90,6,Aquila Favonia,Noblesse Oblige
5a02bb4199f511ed8fb214dda990290e,Diona,Cryo,90,4,Recurve Bow,
5a02bb4199f511ed8fb214dda990290e,Klee,Pyro,80,0,Dodoco Tales,
5a02bb4199f511ed8fb214dda990290e,Qiqi,Cryo,80,0,Sacrificial Sword,
5a02bb4199f511ed8fb214dda990290e,Albedo,Geo,80,0,Cinnabar Spindle,
5a02bb4199f511ed8fb214dda990290e,Mona,Hydro,80,0,Thrilling Tales of Dragon Slayers,Noblesse Oblige
5a02bb4199f511ed8fb214dda990290e,Barbara,Hydro,80,6,Prototype Amber,
5a02bb4199f511ed8fb214dda990290e,Gorou,Geo,80,0,Favonius Warbow,
5a02bb4199f511ed8fb214dda990290e,Yun Jin,Geo,80,0,Favonius Lance,
5a02bb4199f511ed8fb214dda990290e,Traveler,Geo,80,6,Harbinger of Dawn,"Emblem of Severed Fate, Noblesse Oblige"
5a02bb4199f511ed8fb214dda990290e,Aloy,Cryo,70,0,Prototype Crescent,
5a02bb4199f511ed8fb214dda990290e,Diluc,Pyro,70,0,Prototype Archaic,
5a02bb4199f511ed8fb214dda990290e,Nahida,Dendro,70,0,Hakushin Ring,
5a02bb4199f511ed8fb214dda990290e,Lisa,Electro,70,3,Mappa Mare,
5a02bb4199f511ed8fb214dda990290e,Kaeya,Cryo,70,2,Prototype Rancour,
5a02bb4199f511ed8fb214dda990290e,Razor,Electro,70,6,Snow-Tombed Starsilver,
5a02bb4199f511ed8fb214dda990290e,Amber,Pyro,70,1,Windblume Ode,
5a02bb4199f511ed8fb214dda990290e,Chongyun,Cryo,70,2,Sacrificial Greatsword,
5a02bb4199f511ed8fb214dda990290e,Xinyan,Pyro,70,6,Whiteblind,
5a02bb4199f511ed8fb214dda990290e,Rosaria,Cryo,70,3,Dragonspine Spear,
5a02bb4199f511ed8fb214dda990290e,Yanfei,Pyro,70,3,Eye of Perception,
5a02bb4199f511ed8fb214dda990290e,Thoma,Pyro,70,0,Dragon's Bane,
5a02bb4199f511ed8fb214dda990290e,Sayu,Anemo,70,0,Rainslasher,
5a02bb4199f511ed8fb214dda990290e,Shikanoin Heizou,Anemo,70,1,Oathsworn Eye,
5a02bb4199f511ed8fb214dda990290e,Kuki Shinobu,Electro,70,0,Iron Sting,
5a02bb4199f511ed8fb214dda990290e,Collei,Dendro,70,1,The Stringless,
5a02bb4199f511ed8fb214dda990290e,Dori,Electro,70,1,Luxurious Sea-Lord,
5a02bb4199f511ed8fb214dda990290e,Layla,Cryo,70,0,The Flute,
5a02bb4299f511ed8d4714dda990290e,Kamisato Ayaka,Cryo,90,0,Mistsplitter Reforged,Blizzard Strayer
5a02bb4299f511ed8d4714dda990290e,Klee,Pyro,90,0,Solar Pearl,Crimson Witch of Flames
5a02bb4299f511ed8d4714dda990290e,Ganyu,Cryo,90,0,Skyward Harp,Blizzard Strayer
5a02bb4299f511ed8d4714dda990290e,Sangonomiya Kokomi,Hydro,90,0,Hakushin Ring,Ocean-Hued Clam
5a02bb4299f511ed8d4714dda990290e,Beidou,Electro,90,6,Serpent Spine,Emblem of Severed Fate
5a02bb4299f511ed8d4714dda990290e,Fischl,Electro,90,6,Skyward Harp,"Gladiator's Finale, Thundering Fury"
5a02bb4299f511ed8d4714dda990290e,Noelle,Geo,90,6,Redhorn Stonethresher,Husk of Opulent Dreams
5a02bb4299f511ed8d4714dda990290e,Yanfei,Pyro,90,6,The Widsith,Wanderer's Troupe
5a02bb4299f511ed8d4714dda990290e,Kuki Shinobu,Electro,90,1,Toukabou Shigure,Tenacity of the Millelith
5a02bb4299f511ed8d4714dda990290e,Nilou,Hydro,90,0,Favonius Sword,"Gilded Dreams, Tenacity of the Millelith"
5a02bb4299f511ed8d4714dda990290e,Keqing,Electro,90,0,The Black Sword,Thundering Fury
5a02bb4299f511ed8d4714dda990290e,Jean,Anemo,80,2,Sacrificial Sword,Viridescent Venerer
5a02bb4299f511ed8d4714dda990290e,Tartaglia,Hydro,80,0,The Viridescent Hunt,"Gladiator's Finale, Heart of Depth"
5a02bb4299f511ed8d4714dda990290e,Mona,Hydro,80,1,Thrilling Tales of Dragon Slayers,Noblesse Oblige
5a02bb4299f511ed8d4714dda990290e,Yoimiya,Pyro,80,0,Rust,Crimson Witch of Flames
5a02bb4299f511ed8d4714dda990290e,Eula,Cryo,80,0,Wolf's Gravestone,Pale Flame
5a02bb4299f511ed8d4714dda990290e,Raiden Shogun,Electro,80,0,"""The Catch""",Emblem of Severed Fate
5a02bb4299f511ed8d4714dda990290e,Yae Miko,Electro,80,0,Skyward Atlas,Emblem of Severed Fate
5a02bb4299f511ed8d4714dda990290e,Yelan,Hydro,80,0,Elegy for the End,Emblem of Severed Fate
5a02bb4299f511ed8d4714dda990290e,Shenhe,Cryo,80,0,Favonius Lance,"Gladiator's Finale, Shimenawa's Reminiscence"
5a02bb4299f511ed8d4714dda990290e,Amber,Pyro,80,5,Prototype Crescent,Instructor
5a02bb4299f511ed8d4714dda990290e,Xiangling,Pyro,80,6,Dragon's Bane,"Crimson Witch of Flames, Noblesse Oblige"
5a02bb4299f511ed8d4714dda990290e,Ningguang,Geo,80,6,Favonius Codex,Noblesse Oblige
5a02bb4299f511ed8d4714dda990290e,Sucrose,Anemo,80,6,Sacrificial Fragments,Viridescent Venerer
5a02bb4299f511ed8d4714dda990290e,Rosaria,Cryo,80,4,Deathmatch,"Blizzard Strayer, Noblesse Oblige"
5a02bb4299f511ed8d4714dda990290e,Kujou Sara,Electro,80,6,The Stringless,Noblesse Oblige
5a02bb4299f511ed8d4714dda990290e,Yun Jin,Geo,80,2,Favonius Lance,Husk of Opulent Dreams
5a02bb4299f511ed8d4714dda990290e,Collei,Dendro,80,1,Sacrificial Bow,Deepwood Memories
5a02bb4299f511ed8d4714dda990290e,Nahida,Dendro,80,0,Wandering Evenstar,Gilded Dreams
5a02bb4299f511ed8d4714dda990290e,Traveler,Dendro,80,0,Festering Desire,Instructor
5a02bb4299f511ed8d4714dda990290e,Hu Tao,Pyro,70,0,Primordial Jade Winged-Spear,Shimenawa's Reminiscence
5a02bb4299f511ed8d4714dda990290e,Barbara,Hydro,70,6,Prototype Amber,"The Exile, Flex"
5a02bb4299f511ed8d4714dda990290e,Kaeya,Cryo,70,4,Lion's Roar,Blizzard Strayer
5a02bb4299f511ed8d4714dda990290e,Xingqiu,Hydro,70,6,Sacrificial Sword,"Heart of Depth, Noblesse Oblige"
5a02bb4299f511ed8d4714dda990290e,Bennett,Pyro,70,6,The Alley Flash,Noblesse Oblige
5a02bb4299f511ed8d4714dda990290e,Chongyun,Cryo,70,6,Luxurious Sea-Lord,"Blizzard Strayer, Flex"
5a02bb4299f511ed8d4714dda990290e,Diona,Cryo,70,6,Sacrificial Bow,Noblesse Oblige
5a02bb4299f511ed8d4714dda990290e,Xinyan,Pyro,70,6,Whiteblind,Crimson Witch of Flames
5a02bb4299f511ed8d4714dda990290e,Thoma,Pyro,70,6,Favonius Lance,Flex
5a02bb4299f511ed8d4714dda990290e,Zhongli,Geo,70,0,Black Tassel,Tenacity of the Millelith
5a02bb4299f511ed8d4714dda990290e,Qiqi,Cryo,70,1,Amenoma Kageuchi,Tenacity of the Millelith
5a02bb4299f511ed8d4714dda990290e,Gorou,Geo,70,1,Favonius Warbow,The Exile
5a02bb4299f511ed8d4714dda990290e,Layla,Cryo,70,0,Harbinger of Dawn,Tenacity of the Millelith
5a02bb4299f511ed8d4714dda990290e,Lisa,Electro,60,3,Eye of Perception,Noblesse Oblige
5a02bb4299f511ed8d4714dda990290e,Razor,Electro,60,6,Favonius Greatsword,Brave Heart
5a02bb4299f511ed8d4714dda990290e,Sayu,Anemo,60,1,Rainslasher,Viridescent Venerer
5a02bb4299f511ed8d4714dda990290e,Candace,Hydro,60,0,Skyward Spine,Noblesse Oblige
5a02bb4299f511ed8d4714dda990290e,Aloy,Cryo,21,0,Fading Twilight,
5a02bb4299f511ed8d4714dda990290e,Diluc,Pyro,20,2,The Bell,Adventurer
5a02bb4299f511ed8d4714dda990290e,Dori,Electro,20,0,Waster Greatsword,
5a02bb4399f511edb6df14dda990290e,Zhongli,Geo,90,1,Crescent Pike,Pale Flame
5a02bb4399f511edb6df14dda990290e,Ganyu,Cryo,90,0,Prototype Crescent,Blizzard Strayer
5a02bb4399f511edb6df14dda990290e,Albedo,Geo,90,0,Cinnabar Spindle,Husk of Opulent Dreams
5a02bb4399f511edb6df14dda990290e,Hu Tao,Pyro,90,0,Staff of Homa,Crimson Witch of Flames
5a02bb4399f511edb6df14dda990290e,Kaedehara Kazuha,Anemo,90,0,Sacrificial Sword,Viridescent Venerer
5a02bb4399f511edb6df14dda990290e,Eula,Cryo,90,0,Wolf's Gravestone,Tenacity of the Millelith
5a02bb4399f511edb6df14dda990290e,Yelan,Hydro,90,0,Elegy for the End,Emblem of Severed Fate
5a02bb4399f511edb6df14dda990290e,Shenhe,Cryo,90,0,Prototype Starglitter,"Gladiator's Finale, Shimenawa's Reminiscence"
5a02bb4399f511edb6df14dda990290e,Razor,Electro,90,5,Prototype Archaic,
5a02bb4399f511edb6df14dda990290e,Xiangling,Pyro,90,6,Wavebreaker's Fin,Emblem of Severed Fate
5a02bb4399f511edb6df14dda990290e,Beidou,Electro,90,6,Serpent Spine,Emblem of Severed Fate
5a02bb4399f511edb6df14dda990290e,Xingqiu,Hydro,90,6,Favonius Sword,Emblem of Severed Fate
5a02bb4399f511edb6df14dda990290e,Fischl,Electro,90,3,The Stringless,"Gladiator's Finale, Thundering Fury"
5a02bb4399f511edb6df14dda990290e,Bennett,Pyro,90,5,Skyward Blade,Noblesse Oblige
5a02bb4399f511edb6df14dda990290e,Chongyun,Cryo,90,6,Serpent Spine,Emblem of Severed Fate
5a02bb4399f511edb6df14dda990290e,Sucrose,Anemo,90,6,Sacrificial Fragments,Viridescent Venerer
5a02bb4399f511edb6df14dda990290e,Rosaria,Cryo,90,6,Favonius Lance,"Blizzard Strayer, Noblesse Oblige"
5a02bb4399f511edb6df14dda990290e,Cyno,Electro,90,0,Missive Windspear,Thundering Fury
5a02bb4399f511edb6df14dda990290e,Kuki Shinobu,Electro,90,1,Iron Sting,Gilded Dreams
5a02bb4399f511edb6df14dda990290e,Tartaglia,Hydro,90,0,Skyward Harp,Heart of Depth
5a02bb4399f511edb6df14dda990290e,Traveler,Dendro,90,5,Favonius Sword,Deepwood Memories
5a02bb4399f511edb6df14dda990290e,Jean,Anemo,80,1,Amenoma Kageuchi,Viridescent Venerer
5a02bb4399f511edb6df14dda990290e,Mona,Hydro,80,3,Favonius Codex,Noblesse Oblige
5a02bb4399f511edb6df14dda990290e,Keqing,Electro,80,2,Toukabou Shigure,Thundersoother
5a02bb4399f511edb6df14dda990290e,Diona,Cryo,80,4,Sacrificial Bow,Noblesse Oblige
5a02bb4399f511edb6df14dda990290e,Diluc,Pyro,70,0,Blackcliff Slasher,Crimson Witch of Flames
5a02bb4399f511edb6df14dda990290e,Qiqi,Cryo,70,0,Lion's Roar,Ocean-Hued Clam
5a02bb4399f511edb6df14dda990290e,Lisa,Electro,70,4,Thrilling Tales of Dragon Slayers,Emblem of Severed Fate
5a02bb4399f511edb6df14dda990290e,Thoma,Pyro,70,3,Black Tassel,Tenacity of the Millelith
5a02bb4399f511edb6df14dda990290e,Noelle,Geo,60,6,Favonius Greatsword,Gladiator's Finale
5a02bb4399f511edb6df14dda990290e,Xinyan,Pyro,60,6,Snow-Tombed Starsilver,Pale Flame
5a02bb4399f511edb6df14dda990290e,Amber,Pyro,60,0,Favonius Warbow,Instructor
5a02bb4399f511edb6df14dda990290e,Barbara,Hydro,50,6,Thrilling Tales of Dragon Slayers,Ocean-Hued Clam
5a02bb4399f511edb6df14dda990290e,Kaeya,Cryo,40,2,Festering Desire,Flex
5a02bb4399f511edb6df14dda990290e,Ningguang,Geo,40,3,Solar Pearl,Instructor
5a02bb4399f511edb6df14dda990290e,Sayu,Anemo,20,6,Sacrificial Greatsword,Blizzard Strayer
5a02bb4399f511edb6df14dda990290e,Collei,Dendro,2,3,Hunter's Bow,Deepwood Memories
5a02bb4399f511edb6df14dda990290e,Yanfei,Pyro,1,6,Apprentice's Notes,Gilded Dreams
5a02bb4399f511edb6df14dda990290e,Kujou Sara,Electro,1,3,Hunter's Bow,"Gladiator's Finale, Noblesse Oblige"
5a02bb4399f511edb6df14dda990290e,Aloy,Cryo,1,0,Hunter's Bow,
5a02bb4399f511edb6df14dda990290e,Yun Jin,Geo,1,2,Beginner's Protector,
5a02bb4399f511edb6df14dda990290e,Layla,Cryo,1,1,Dull Blade,
5a02bb4399f511edb6df14dda990290e,Gorou,Geo,1,0,Hunter's Bow,
5a02bb4399f511edb6df14dda990290e,Shikanoin Heizou,Anemo,1,1,Apprentice's Notes,
5a02bb4399f511edb6df14dda990290e,Dori,Electro,1,0,Waster Greatsword,
5a02bb4399f511edb6df14dda990290e,Candace,Hydro,1,1,Beginner's Protector,
5a02bb4499f511ed891514dda990290e,Zhongli,Geo,90,0,Deathmatch,"Archaic Petra, Tenacity of the Millelith"
5a02bb4499f511ed891514dda990290e,Albedo,Geo,90,1,Cinnabar Spindle,Husk of Opulent Dreams
5a02bb4499f511ed891514dda990290e,Hu Tao,Pyro,90,0,Dragon's Bane,Crimson Witch of Flames
5a02bb4499f511ed891514dda990290e,Kaedehara Kazuha,Anemo,90,0,Xiphos' Moonlight,Viridescent Venerer
5a02bb4499f511ed891514dda990290e,Raiden Shogun,Electro,90,0,Skyward Spine,Emblem of Severed Fate
5a02bb4499f511ed891514dda990290e,Sangonomiya Kokomi,Hydro,90,0,Sacrificial Fragments,Ocean-Hued Clam
5a02bb4499f511ed891514dda990290e,Arataki Itto,Geo,90,1,Serpent Spine,Husk of Opulent Dreams
5a02bb4499f511ed891514dda990290e,Yae Miko,Electro,90,0,The Widsith,"Thundering Fury, Wanderer's Troupe"
5a02bb4499f511ed891514dda990290e,Yelan,Hydro,90,0,Favonius Warbow,Emblem of Severed Fate
5a02bb4499f511ed891514dda990290e,Tighnari,Dendro,90,0,Skyward Harp,Wanderer's Troupe
5a02bb4499f511ed891514dda990290e,Nilou,Hydro,90,0,Key of Khaj-Nisut,Flower of Paradise Lost
5a02bb4499f511ed891514dda990290e,Nahida,Dendro,90,0,Wandering Evenstar,Deepwood Memories
5a02bb4499f511ed891514dda990290e,Wanderer,Anemo,90,0,Skyward Atlas,Shimenawa's Reminiscence
5a02bb4499f511ed891514dda990290e,Xiangling,Pyro,90,6,"""The Catch""",Emblem of Severed Fate
5a02bb4499f511ed891514dda990290e,Xingqiu,Hydro,90,6,Sacrificial Sword,Noblesse Oblige
5a02bb4499f511ed891514dda990290e,Fischl,Electro,90,6,The Stringless,"Crimson Witch of Flames, Thundering Fury"
5a02bb4499f511ed891514dda990290e,Sucrose,Anemo,90,6,Mappa Mare,Viridescent Venerer
5a02bb4499f511ed891514dda990290e,Kuki Shinobu,Electro,90,2,Toukabou Shigure,Flower of Paradise Lost
5a02bb4499f511ed891514dda990290e,Traveler,Dendro,90,5,Favonius Sword,"Emblem of Severed Fate, Wanderer's Troupe"
5a02bb4499f511ed891514dda990290e,Bennett,Pyro,85,6,Skyward Blade,Noblesse Oblige
5a02bb4499f511ed891514dda990290e,Jean,Anemo,80,0,Sapwood Blade,"Viridescent Venerer, Flex"
5a02bb4499f511ed891514dda990290e,Klee,Pyro,80,0,Solar Pearl,"Crimson Witch of Flames, Gladiator's Finale"
5a02bb4499f511ed891514dda990290e,Tartaglia,Hydro,80,0,Rust,Heart of Depth
5a02bb4499f511ed891514dda990290e,Ganyu,Cryo,80,0,The Viridescent Hunt,Blizzard Strayer
5a02bb4499f511ed891514dda990290e,Rosaria,Cryo,80,6,Favonius Lance,Gladiator's Finale
5a02bb4499f511ed891514dda990290e,Collei,Dendro,80,3,Sacrificial Bow,Deepwood Memories
