uid,phase,name,level,cons,weapon,artifacts,element
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Baizhu,88,0,Prototype Amber,Ocean-Hued Clam,Dendro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Neuvillette,88,0,Tome of the Eternal Flow,Marechaussee Hunter,Hydro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Furina,88,0,Festering Desire,Golden Troupe,Hydro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Lisa,88,5,Dodoco Tales,Gilded Dreams,Electro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Xiangling,88,6,"""The Catch""",Emblem of Severed Fate,Pyro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Beidou,88,6,Wolf's Gravestone,Emblem of Severed Fate,Electro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Xingqiu,88,6,Sacrificial Sword,Emblem of Severed Fate,Hydro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Ningguang,88,6,Solar Pearl,"Archaic Petra, Gladiator's Finale",Geo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Fischl,88,6,The Stringless,Golden Troupe,Electro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Bennett,88,6,Favonius Sword,Noblesse Oblige,Pyro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Noelle,88,6,Serpent Spine,Husk of Opulent Dreams,Geo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Sucrose,88,6,Sacrificial Fragments,Viridescent Venerer,Anemo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Yanfei,88,6,The Widsith,Marechaussee Hunter,Pyro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Thoma,88,4,Skyward Spine,Gilded Dreams,Pyro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Kirara,88,2,The Dockhand's Assistant,"Tenacity of the Millelith, Vourukasha's Glow",Dendro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Yun Jin,88,6,Favonius Lance,"Emblem of Severed Fate, Husk of Opulent Dreams",Geo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Kuki Shinobu,88,6,Toukabou Shigure,,Electro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Candace,88,4,Kitain Cross Spear,Gilded Dreams,Hydro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Yaoyao,88,6,Dragon's Bane,Deepwood Memories,Dendro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Chevreuse,88,3,Prospector's Drill,Emblem of Severed Fate,Pyro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Xiao,88,0,Staff of Homa,Marechaussee Hunter,Anemo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Traveler,88,6,Favonius Sword,Noblesse Oblige,Geo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Mona,80,3,Favonius Codex,Noblesse Oblige,Hydro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Shenhe,80,0,Favonius Lance,Noblesse Oblige,Cryo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Razor,80,6,Makhaira Aquamarine,,Electro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Chongyun,80,6,Favonius Greatsword,,Cryo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Diona,80,6,Sacrificial Bow,Noblesse Oblige,Cryo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Rosaria,80,6,Wavebreaker's Fin,Blizzard Strayer,Cryo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Gorou,80,3,Ibis Piercer,Noblesse Oblige,Geo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Kujou Sara,80,4,Fading Twilight,Emblem of Severed Fate,Electro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Dori,80,2,Akuoumaru,Thundering Fury,Electro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Faruzan,80,6,Favonius Warbow,Tenacity of the Millelith,Anemo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Mika,80,2,Black Tassel,Noblesse Oblige,Cryo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Xianyun,80,0,Oathsworn Eye,Viridescent Venerer,Anemo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Gaming,80,5,Beacon of the Reed Sea,Crimson Witch of Flames,Pyro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Qiqi,70,5,The Alley Flash,Ocean-Hued Clam,Cryo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Barbara,70,6,Thrilling Tales of Dragon Slayers,Deepwood Memories,Hydro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Kaeya,70,2,Lion's Roar,Emblem of Severed Fate,Cryo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Layla,70,3,Fleuve Cendre Ferryman,Tenacity of the Millelith,Cryo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Sayu,60,6,Sacrificial Greatsword,Maiden Beloved,Anemo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Collei,60,6,The Viridescent Hunt,,Dendro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Aloy,50,0,Rust,,Cryo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Amber,50,3,Prototype Crescent,,Pyro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Xinyan,50,5,The Bell,,Pyro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Shikanoin Heizou,50,1,Eye of Perception,,Anemo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Kaveh,50,0,Mailed Flower,,Dendro
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Lynette,50,1,Aquila Favonia,,Anemo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Freminet,50,2,Luxurious Sea-Lord,,Cryo
1ea0a5b4d62d11eea62d28c2dd2980ba,2.2b,Charlotte,50,0,Ballad of the Boundless Blue,,Cryo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Kamisato Ayaka,90,0,Mistsplitter Reforged,Blizzard Strayer,Cryo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Jean,90,2,Skyward Blade,Viridescent Venerer,Anemo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Diluc,90,5,Wolf's Gravestone,Crimson Witch of Flames,Pyro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Venti,90,0,Elegy for the End,Viridescent Venerer,Anemo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Xiao,90,0,Staff of Homa,Vermillion Hereafter,Anemo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Zhongli,90,3,"""The Catch""",Tenacity of the Millelith,Geo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Tartaglia,90,0,Polar Star,"Heart of Depth, Shimenawa's Reminiscence",Hydro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Ganyu,90,0,Amos' Bow,Blizzard Strayer,Cryo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Albedo,90,0,Cinnabar Spindle,Husk of Opulent Dreams,Geo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Kaedehara Kazuha,90,6,Primordial Jade Cutter,Viridescent Venerer,Anemo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Raiden Shogun,90,0,Engulfing Lightning,Emblem of Severed Fate,Electro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Sangonomiya Kokomi,90,0,Prototype Amber,Ocean-Hued Clam,Hydro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Yae Miko,90,0,The Widsith,Golden Troupe,Electro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Yelan,90,0,Aqua Simulacra,Emblem of Severed Fate,Hydro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Shenhe,90,0,Calamity Queller,Noblesse Oblige,Cryo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Kamisato Ayato,90,3,Haran Geppaku Futsu,Echoes of an Offering,Hydro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Tighnari,90,1,Hunter's Path,Wanderer's Troupe,Dendro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Cyno,90,0,Staff of the Scarlet Sands,Gilded Dreams,Electro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Nahida,90,1,Sacrificial Fragments,Deepwood Memories,Dendro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Wanderer,90,1,The Widsith,"Gladiator's Finale, Viridescent Venerer",Anemo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Alhaitham,90,1,Light of Foliar Incision,Gilded Dreams,Dendro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Baizhu,90,0,Prototype Amber,Deepwood Memories,Dendro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Lyney,90,0,The First Great Magic,Marechaussee Hunter,Pyro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Wriothesley,90,0,Tulaytullah's Remembrance,Marechaussee Hunter,Cryo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Furina,90,0,Festering Desire,Golden Troupe,Hydro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Kaeya,90,3,Blackcliff Longsword,Emblem of Severed Fate,Cryo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Xiangling,90,6,Wavebreaker's Fin,Emblem of Severed Fate,Pyro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Xingqiu,90,6,Sacrificial Sword,Emblem of Severed Fate,Hydro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Fischl,90,6,Skyward Harp,Golden Troupe,Electro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Bennett,90,6,Mistsplitter Reforged,Noblesse Oblige,Pyro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Noelle,90,6,Serpent Spine,Marechaussee Hunter,Geo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Chongyun,90,6,Lithic Blade,"Blizzard Strayer, Noblesse Oblige",Cryo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Sucrose,90,6,Sacrificial Fragments,Viridescent Venerer,Anemo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Thoma,90,6,Favonius Lance,Gilded Dreams,Pyro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Sayu,90,6,Skyward Pride,Maiden Beloved,Anemo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Shikanoin Heizou,90,6,Skyward Atlas,Desert Pavilion Chronicle,Anemo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Yun Jin,90,6,Favonius Lance,Husk of Opulent Dreams,Geo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Kuki Shinobu,90,6,Freedom-Sworn,Flower of Paradise Lost,Electro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Faruzan,90,6,Favonius Warbow,"Desert Pavilion Chronicle, Emblem of Severed Fate",Anemo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Yaoyao,90,4,Favonius Lance,Deepwood Memories,Dendro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Kaveh,90,2,Favonius Greatsword,Gilded Dreams,Dendro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Freminet,90,1,Snow-Tombed Starsilver,"Golden Troupe, Shimenawa's Reminiscence",Cryo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Xianyun,90,0,Crane's Echoing Call,Song of Days Past,Anemo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Gaming,90,3,Rainslasher,"Crimson Witch of Flames, Shimenawa's Reminiscence",Pyro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Traveler,90,6,Xiphos' Moonlight,,Hydro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Mona,86,3,Thrilling Tales of Dragon Slayers,Noblesse Oblige,Hydro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Layla,85,6,Favonius Sword,"Tenacity of the Millelith, Vourukasha's Glow",Cryo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Diona,83,6,Sacrificial Bow,Noblesse Oblige,Cryo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Lisa,82,2,Thrilling Tales of Dragon Slayers,,Electro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Qiqi,81,0,Amenoma Kageuchi,"Blizzard Strayer, Ocean-Hued Clam",Cryo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Razor,81,6,Makhaira Aquamarine,"Gilded Dreams, Wanderer's Troupe",Electro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Beidou,81,6,Akuoumaru,Echoes of an Offering,Electro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Rosaria,81,6,Primordial Jade Winged-Spear,"Blizzard Strayer, Noblesse Oblige",Cryo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Yanfei,81,6,Memory of Dust,Wanderer's Troupe,Pyro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Gorou,81,6,Favonius Warbow,"Emblem of Severed Fate, Husk of Opulent Dreams",Geo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Kujou Sara,81,6,Mouun's Moon,Emblem of Severed Fate,Electro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Keqing,80,6,The Black Sword,"Gilded Dreams, Thundering Fury",Electro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Dehya,80,0,The Bell,Vourukasha's Glow,Pyro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Barbara,80,6,Solar Pearl,Marechaussee Hunter,Hydro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Collei,80,6,The Viridescent Hunt,Deepwood Memories,Dendro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Dori,80,6,Sacrificial Greatsword,Ocean-Hued Clam,Electro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Ningguang,70,6,Dodoco Tales,Echoes of an Offering,Geo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Candace,70,6,Deathmatch,Wanderer's Troupe,Hydro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Lynette,70,0,Sacrificial Sword,Viridescent Venerer,Anemo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Aloy,50,0,Alley Hunter,Lavawalker,Cryo
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Xinyan,50,6,Luxurious Sea-Lord,,Pyro
1ea0a5b5d62d11eeaf6228c2dd2980ba,2.2b,Amber,40,3,King's Squire,,Pyro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Ganyu,90,0,Prototype Crescent,Wanderer's Troupe,Cryo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Kamisato Ayaka,90,6,Mistsplitter Reforged,Blizzard Strayer,Cryo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Kamisato Ayato,90,0,Haran Geppaku Futsu,Heart of Depth,Hydro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Yoimiya,90,0,Rust,Shimenawa's Reminiscence,Pyro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Yae Miko,90,0,The Widsith,"Emblem of Severed Fate, Noblesse Oblige",Electro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Raiden Shogun,90,0,Skyward Spine,Emblem of Severed Fate,Electro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Venti,90,2,The Stringless,Viridescent Venerer,Anemo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Zhongli,90,0,Primordial Jade Winged-Spear,Archaic Petra,Geo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Jean,90,1,Amenoma Kageuchi,Viridescent Venerer,Anemo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Diluc,90,2,Wolf's Gravestone,Crimson Witch of Flames,Pyro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Mona,90,2,Thrilling Tales of Dragon Slayers,Tenacity of the Millelith,Hydro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Keqing,90,4,The Black Sword,"Gladiator's Finale, Shimenawa's Reminiscence",Electro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Kaedehara Kazuha,90,2,Freedom-Sworn,Viridescent Venerer,Anemo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Eula,90,0,Skyward Pride,"Bloodstained Chivalry, Pale Flame",Cryo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Sangonomiya Kokomi,90,0,Prototype Amber,Tenacity of the Millelith,Hydro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Yelan,90,0,Aqua Simulacra,Emblem of Severed Fate,Hydro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Razor,90,6,Prototype Archaic,,Electro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Fischl,90,6,Skyward Harp,"Gladiator's Finale, Shimenawa's Reminiscence",Electro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Bennett,90,6,Aquila Favonia,Noblesse Oblige,Pyro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Sucrose,90,6,Mappa Mare,Viridescent Venerer,Anemo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Yun Jin,90,6,Favonius Lance,Husk of Opulent Dreams,Geo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Nilou,90,0,Key of Khaj-Nisut,"Heart of Depth, Tenacity of the Millelith",Hydro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Xianyun,90,0,Lost Prayer to the Sacred Winds,Viridescent Venerer,Anemo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Nahida,84,0,Sacrificial Fragments,Deepwood Memories,Dendro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Xiangling,80,6,Staff of the Scarlet Sands,Emblem of Severed Fate,Pyro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Beidou,80,6,Serpent Spine,"Gladiator's Finale, Noblesse Oblige",Electro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Xingqiu,80,6,Favonius Sword,"Heart of Depth, Noblesse Oblige",Hydro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Diona,80,6,Sacrificial Bow,,Cryo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Rosaria,80,6,Deathmatch,Noblesse Oblige,Cryo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Shikanoin Heizou,80,6,Favonius Codex,,Anemo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Kuki Shinobu,80,0,Xiphos' Moonlight,Gilded Dreams,Electro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Traveler,80,2,Sacrificial Sword,,Dendro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Barbara,70,6,Thrilling Tales of Dragon Slayers,,Hydro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Yanfei,70,6,Thrilling Tales of Dragon Slayers,Noblesse Oblige,Pyro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Collei,70,1,Elegy for the End,Instructor,Dendro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Chongyun,70,4,Waster Greatsword,,Cryo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Lisa,60,0,Thrilling Tales of Dragon Slayers,,Electro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Xinyan,60,6,Sacrificial Greatsword,,Pyro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Qiqi,50,5,Sacrificial Sword,,Cryo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Sayu,50,6,Rainslasher,Maiden Beloved,Anemo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Thoma,40,6,Beginner's Protector,,Pyro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Candace,40,0,Black Tassel,Heart of Depth,Hydro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Lynette,40,0,Primordial Jade Cutter,Viridescent Venerer,Anemo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Kaeya,21,1,Skyrider Sword,,Cryo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Kujou Sara,20,5,Hunter's Bow,,Electro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Noelle,20,6,Skyrider Greatsword,,Geo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Ningguang,20,6,Solar Pearl,,Geo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Amber,20,3,Raven Bow,,Pyro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Dori,20,2,The Bell,,Electro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Yaoyao,20,1,Beginner's Protector,,Dendro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Gaming,20,0,Wolf's Gravestone,,Pyro
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Aloy,20,0,Hunter's Bow,The Exile,Cryo
1ea0a5b6d62d11ee9ab228c2dd2980ba,2.2b,Faruzan,20,1,Hunter's Bow,,Anemo
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Jean,90,4,Favonius Sword,Viridescent Venerer,Anemo
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Diluc,90,1,Wolf's Gravestone,Crimson Witch of Flames,Pyro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Venti,90,1,The Stringless,Viridescent Venerer,Anemo
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Xiao,90,0,Skyward Spine,Viridescent Venerer,Anemo
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Zhongli,90,0,Staff of Homa,"Tenacity of the Millelith, Vourukasha's Glow",Geo
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Tartaglia,90,0,Polar Star,"Gladiator's Finale, Heart of Depth",Hydro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Qiqi,90,3,Aquila Favonia,Ocean-Hued Clam,Cryo
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Albedo,90,0,Cinnabar Spindle,Husk of Opulent Dreams,Geo
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Keqing,90,1,Primordial Jade Cutter,Thundering Fury,Electro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Kaedehara Kazuha,90,2,Xiphos' Moonlight,Viridescent Venerer,Anemo
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Raiden Shogun,90,0,Engulfing Lightning,Emblem of Severed Fate,Electro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Arataki Itto,90,0,Serpent Spine,Husk of Opulent Dreams,Geo
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Yae Miko,90,0,The Widsith,"Gilded Dreams, Gladiator's Finale",Electro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Yelan,90,0,Favonius Warbow,Emblem of Severed Fate,Hydro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Kamisato Ayato,90,1,Haran Geppaku Futsu,Gladiator's Finale,Hydro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Tighnari,90,0,Skyward Harp,Wanderer's Troupe,Dendro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Cyno,90,0,Deathmatch,Thundering Fury,Electro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Nahida,90,0,A Thousand Floating Dreams,Deepwood Memories,Dendro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Wanderer,90,0,The Widsith,Shimenawa's Reminiscence,Anemo
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Alhaitham,90,0,Light of Foliar Incision,Gilded Dreams,Dendro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Baizhu,90,0,Prototype Amber,Song of Days Past,Dendro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Neuvillette,90,0,Prototype Amber,Marechaussee Hunter,Hydro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Furina,90,1,Festering Desire,Golden Troupe,Hydro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Xiangling,90,6,"""The Catch""",Emblem of Severed Fate,Pyro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Beidou,90,6,Wolf's Gravestone,Emblem of Severed Fate,Electro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Xingqiu,90,6,Sacrificial Sword,Emblem of Severed Fate,Hydro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Fischl,90,6,Mouun's Moon,Tenacity of the Millelith,Electro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Bennett,90,6,Mistsplitter Reforged,Noblesse Oblige,Pyro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Diona,90,6,Sacrificial Bow,"Tenacity of the Millelith, Vourukasha's Glow",Cryo
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Sucrose,90,6,Sacrificial Fragments,Viridescent Venerer,Anemo
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Rosaria,90,4,Favonius Lance,Noblesse Oblige,Cryo
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Thoma,90,6,Dragon's Bane,Gilded Dreams,Pyro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Gorou,90,6,Favonius Warbow,Noblesse Oblige,Geo
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Yun Jin,90,6,Favonius Lance,Husk of Opulent Dreams,Geo
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Kuki Shinobu,90,4,Key of Khaj-Nisut,Flower of Paradise Lost,Electro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Faruzan,90,6,Favonius Warbow,Noblesse Oblige,Anemo
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Lyney,90,1,Skyward Harp,"Crimson Witch of Flames, Gladiator's Finale",Pyro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Dehya,90,0,Mailed Flower,Crimson Witch of Flames,Pyro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Mona,90,1,Favonius Codex,Instructor,Hydro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Traveler,90,6,Iron Sting,Deepwood Memories,Dendro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Razor,80,6,Prototype Archaic,Gladiator's Finale,Electro
1ea0a5b7d62d11ee888d28c2dd2980ba,2.2b,Yanfei,80,6,Thrilling Tales of Dragon Slayers,Crimson Witch of Flames,Pyro
