uid,phase,name,level,cons,weapon,artifacts,element
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Thoma,90,6,Kitain Cross Spear,Gilded Dreams,Pyro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Sayu,90,6,Rainslasher,"Maiden Beloved, Viridescent Venerer",Anemo
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Shikanoin Heizou,90,6,Skyward Atlas,Desert Pavilion Chronicle,Anemo
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Yun Jin,90,6,Favonius Lance,Husk of Opulent Dreams,Geo
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Kuki Shinobu,90,2,Freedom-Sworn,Flower of Paradise Lost,Electro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Faruzan,90,5,Favonius Warbow,"Desert Pavilion Chronicle, Emblem of Severed Fate",Anemo
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Yaoyao,90,2,Favonius Lance,Deepwood Memories,Dendro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Kaveh,90,2,Favonius Greatsword,Gilded Dreams,Dendro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Lyney,90,0,The First Great Magic,"Crimson Witch of Flames, Gladiator's Finale",Pyro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Traveler,90,2,Festering Desire,Nymph's Dream,Hydro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Mona,86,3,Thrilling Tales of Dragon Slayers,"Emblem of Severed Fate, Wanderer's Troupe",Hydro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Layla,85,5,Favonius Sword,"Tenacity of the Millelith, Vourukasha's Glow",Cryo
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Diona,83,6,Sacrificial Bow,Noblesse Oblige,Cryo
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Lisa,82,2,Memory of Dust,Noblesse Oblige,Electro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Qiqi,81,0,Amenoma Kageuchi,"Blizzard Strayer, Ocean-Hued Clam",Cryo
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Razor,81,6,Serpent Spine,Gilded Dreams,Electro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Beidou,81,6,Akuoumaru,"Echoes of an Offering, Flex",Electro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Rosaria,81,6,Primordial Jade Winged-Spear,"Blizzard Strayer, Noblesse Oblige",Cryo
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Yanfei,81,6,Thrilling Tales of Dragon Slayers,Wanderer's Troupe,Pyro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Gorou,81,6,Favonius Warbow,"Emblem of Severed Fate, Husk of Opulent Dreams",Geo
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Kujou Sara,81,6,Mouun's Moon,Emblem of Severed Fate,Electro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Keqing,80,4,The Black Sword,,Electro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Barbara,80,6,Solar Pearl,Nymph's Dream,Hydro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Collei,80,5,The Viridescent Hunt,Deepwood Memories,Dendro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Dori,80,6,Sacrificial Greatsword,Ocean-Hued Clam,Electro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Ningguang,70,6,Dodoco Tales,"Archaic Petra, Echoes of an Offering",Geo
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Candace,70,6,Deathmatch,"Wanderer's Troupe, Flex",Hydro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Lynette,70,0,Sacrificial Sword,Viridescent Venerer,Anemo
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Aloy,50,0,Alley Hunter,Lavawalker,Cryo
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Xinyan,50,6,Luxurious Sea-Lord,Thundering Fury,Pyro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Amber,40,2,King's Squire,,Pyro
770cb6ca507a11eeabe828c2dd2980ba,2.2b,Noelle,25,6,Katsuragikiri Nagamasa,,Geo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Ganyu,90,6,Amos' Bow,Blizzard Strayer,Cryo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Keqing,89,2,Lion's Roar,"Shimenawa's Reminiscence, Flex",Electro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Yoimiya,89,0,Rust,Shimenawa's Reminiscence,Pyro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Yae Miko,89,6,Lost Prayer to the Sacred Winds,Golden Troupe,Electro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Yelan,89,1,Aqua Simulacra,Emblem of Severed Fate,Hydro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Shenhe,89,0,Vortex Vanquisher,"Gladiator's Finale, Shimenawa's Reminiscence",Cryo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Nilou,89,0,Harbinger of Dawn,"Heart of Depth, Noblesse Oblige",Hydro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Ningguang,89,6,Solar Pearl,"Shimenawa's Reminiscence, Flex",Geo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Fischl,89,6,The Stringless,Golden Troupe,Electro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Yanfei,89,6,The Widsith,Wanderer's Troupe,Pyro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Kujou Sara,89,1,Sacrificial Bow,Emblem of Severed Fate,Electro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Layla,89,6,Harbinger of Dawn,Blizzard Strayer,Cryo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Yaoyao,89,1,"""The Catch""",Emblem of Severed Fate,Dendro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Faruzan,89,4,Slingshot,"Shimenawa's Reminiscence, Viridescent Venerer",Anemo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Kuki Shinobu,89,0,Toukabou Shigure,"Gilded Dreams, Wanderer's Troupe",Electro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Lynette,89,0,Prototype Rancour,Marechaussee Hunter,Anemo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Rosaria,89,0,Primordial Jade Winged-Spear,Emblem of Severed Fate,Cryo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Diluc,88,4,Wolf's Gravestone,Crimson Witch of Flames,Pyro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Zhongli,88,0,Black Tassel,Tenacity of the Millelith,Geo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Chongyun,88,6,Skyward Pride,Shimenawa's Reminiscence,Cryo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Shikanoin Heizou,88,6,Sacrificial Fragments,Viridescent Venerer,Anemo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Traveler,81,2,Sacrificial Sword,Golden Troupe,Hydro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Jean,80,0,Skyward Blade,Viridescent Venerer,Anemo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Mona,80,2,Thrilling Tales of Dragon Slayers,Noblesse Oblige,Hydro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Lisa,80,2,Favonius Codex,Emblem of Severed Fate,Electro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Amber,80,2,Windblume Ode,,Pyro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Venti,79,0,Favonius Warbow,Viridescent Venerer,Anemo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Xiangling,79,6,Favonius Lance,Emblem of Severed Fate,Pyro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Xingqiu,79,6,Favonius Sword,Emblem of Severed Fate,Hydro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Sucrose,79,1,Thrilling Tales of Dragon Slayers,Viridescent Venerer,Anemo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Barbara,70,6,Thrilling Tales of Dragon Slayers,"Emblem of Severed Fate, Maiden Beloved",Hydro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Sayu,62,2,The Bell,"Gladiator's Finale, Shimenawa's Reminiscence",Anemo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Razor,51,4,Debate Club,,Electro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Xinyan,51,6,Skyrider Greatsword,,Pyro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Aloy,50,0,Messenger,Blizzard Strayer,Cryo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Qiqi,50,3,Skyrider Sword,,Cryo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Kaeya,50,2,Skyrider Sword,Blizzard Strayer,Cryo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Beidou,50,3,Luxurious Sea-Lord,"Shimenawa's Reminiscence, Flex",Electro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Bennett,50,3,Cinnabar Spindle,,Pyro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Noelle,50,6,White Iron Greatsword,"Emblem of Severed Fate, Flex",Geo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Diona,50,6,Hunter's Bow,,Cryo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Collei,50,2,Sacrificial Bow,"Emblem of Severed Fate, Wanderer's Troupe",Dendro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Candace,40,0,Skyward Spine,Emblem of Severed Fate,Hydro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Thoma,21,6,Favonius Lance,,Pyro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Gorou,20,1,Sacrificial Bow,,Geo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Yun Jin,20,2,Missive Windspear,"Defender's Will, Vourukasha's Glow",Geo
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Dori,20,0,Waster Greatsword,Blizzard Strayer,Electro
770cb6cb507a11ee8b7f28c2dd2980ba,2.2b,Mika,20,0,Beginner's Protector,,Cryo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Kamisato Ayaka,90,0,Amenoma Kageuchi,"Blizzard Strayer, Gladiator's Finale",Cryo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Xiao,90,0,Lithic Spear,"Gladiator's Finale, Viridescent Venerer",Anemo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Klee,90,0,Lost Prayer to the Sacred Winds,"Crimson Witch of Flames, Shimenawa's Reminiscence",Pyro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Zhongli,90,0,Favonius Lance,Noblesse Oblige,Geo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Tartaglia,90,0,The Viridescent Hunt,"Gladiator's Finale, Heart of Depth",Hydro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Ganyu,90,0,Skyward Harp,Wanderer's Troupe,Cryo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Albedo,90,0,Cinnabar Spindle,Husk of Opulent Dreams,Geo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Keqing,90,5,Mistsplitter Reforged,Thundering Fury,Electro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Kaedehara Kazuha,90,0,Xiphos' Moonlight,Viridescent Venerer,Anemo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Yoimiya,90,0,Rust,Shimenawa's Reminiscence,Pyro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Raiden Shogun,90,0,Dragon's Bane,Gilded Dreams,Electro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Yelan,90,0,Elegy for the End,Emblem of Severed Fate,Hydro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Nahida,90,0,A Thousand Floating Dreams,Deepwood Memories,Dendro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Xingqiu,90,6,Sacrificial Sword,Emblem of Severed Fate,Hydro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Noelle,90,6,Whiteblind,Gladiator's Finale,Geo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Kuki Shinobu,90,2,Iron Sting,Gilded Dreams,Electro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Yaoyao,90,3,Favonius Lance,Gilded Dreams,Dendro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Eula,90,0,Skyward Pride,"Bloodstained Chivalry, Pale Flame",Cryo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Nilou,90,0,Primordial Jade Cutter,"Tenacity of the Millelith, Vourukasha's Glow",Hydro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Cyno,90,0,Staff of the Scarlet Sands,Thundering Fury,Electro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Lynette,90,4,Favonius Sword,Viridescent Venerer,Anemo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Traveler,90,2,Festering Desire,Deepwood Memories,Hydro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Bennett,81,5,Skyward Blade,Noblesse Oblige,Pyro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Jean,80,1,Dull Blade,,Anemo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Mona,80,3,Thrilling Tales of Dragon Slayers,Noblesse Oblige,Hydro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Xiangling,80,6,"""The Catch""",Emblem of Severed Fate,Pyro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Fischl,80,6,The Stringless,"Gladiator's Finale, Shimenawa's Reminiscence",Electro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Diona,80,6,Sacrificial Bow,"Maiden Beloved, Tenacity of the Millelith",Cryo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Sucrose,80,6,Thrilling Tales of Dragon Slayers,Viridescent Venerer,Anemo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Beidou,80,6,Akuoumaru,Emblem of Severed Fate,Electro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Qiqi,70,1,Aquila Favonia,,Cryo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Kaeya,70,0,Dull Blade,,Cryo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Barbara,60,6,Magic Guide,,Hydro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Yanfei,60,6,Dodoco Tales,,Pyro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Ningguang,60,6,The Widsith,,Geo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Kujou Sara,50,2,Fading Twilight,Emblem of Severed Fate,Electro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Gorou,50,3,Favonius Warbow,"Emblem of Severed Fate, Husk of Opulent Dreams",Geo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Chongyun,50,6,Snow-Tombed Starsilver,,Cryo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Xinyan,50,6,Sacrificial Greatsword,,Pyro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Thoma,40,6,Beginner's Protector,,Pyro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Yun Jin,40,6,Black Tassel,,Geo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Lisa,30,1,Prototype Amber,Thundersoother,Electro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Diluc,20,1,Rainslasher,Crimson Witch of Flames,Pyro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Faruzan,20,2,Hunter's Bow,Thundering Fury,Anemo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Layla,20,4,Dull Blade,Tenacity of the Millelith,Cryo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Rosaria,20,6,Wavebreaker's Fin,Blizzard Strayer,Cryo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Shikanoin Heizou,20,3,Sacrificial Fragments,,Anemo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Collei,20,3,Hunter's Bow,,Dendro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Amber,20,4,Hunter's Bow,Marechaussee Hunter,Pyro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Aloy,20,0,Hunter's Bow,,Cryo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Razor,20,6,Waster Greatsword,,Electro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Sayu,20,4,Favonius Greatsword,,Anemo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Dori,20,1,Waster Greatsword,,Electro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Mika,20,1,Beginner's Protector,,Cryo
770cb6cc507a11ee993528c2dd2980ba,2.2b,Kaveh,20,1,Luxurious Sea-Lord,,Dendro
770cb6cc507a11ee993528c2dd2980ba,2.2b,Freminet,20,0,Waster Greatsword,,Cryo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Diluc,90,3,The Unforged,"Gladiator's Finale, Flex",Pyro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Venti,90,0,The Stringless,Viridescent Venerer,Anemo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Zhongli,90,0,Favonius Lance,Archaic Petra,Geo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Tartaglia,90,1,Thundering Pulse,"Heart of Depth, Shimenawa's Reminiscence",Hydro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Ganyu,90,1,Elegy for the End,Blizzard Strayer,Cryo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Albedo,90,3,Cinnabar Spindle,Husk of Opulent Dreams,Geo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Kaedehara Kazuha,90,2,Freedom-Sworn,Viridescent Venerer,Anemo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Kamisato Ayato,90,0,Mistsplitter Reforged,Heart of Depth,Hydro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Nahida,90,0,Kagura's Verity,Deepwood Memories,Dendro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Wanderer,90,2,The Widsith,Shimenawa's Reminiscence,Anemo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Alhaitham,90,1,Light of Foliar Incision,Gilded Dreams,Dendro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Kaeya,90,6,Primordial Jade Cutter,"Blizzard Strayer, Shimenawa's Reminiscence",Cryo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Xiangling,90,6,"""The Catch""",Emblem of Severed Fate,Pyro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Fischl,90,6,Skyward Harp,"Gilded Dreams, Gladiator's Finale",Electro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Bennett,90,6,Favonius Sword,Noblesse Oblige,Pyro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Rosaria,90,6,Primordial Jade Winged-Spear,Noblesse Oblige,Cryo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Kaveh,90,3,Mailed Flower,Gilded Dreams,Dendro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Thoma,90,6,Favonius Lance,Gilded Dreams,Pyro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Kuki Shinobu,90,6,Toukabou Shigure,Flower of Paradise Lost,Electro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Xingqiu,85,6,Sacrificial Sword,Emblem of Severed Fate,Hydro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Diona,85,6,Sacrificial Bow,Noblesse Oblige,Cryo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Sucrose,85,6,Sacrificial Fragments,Viridescent Venerer,Anemo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Lyney,85,0,Amos' Bow,"Gladiator's Finale, Shimenawa's Reminiscence",Pyro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Arataki Itto,85,0,Whiteblind,Husk of Opulent Dreams,Geo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Beidou,85,6,Serpent Spine,Emblem of Severed Fate,Electro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Traveler,85,2,Iron Sting,Deepwood Memories,Hydro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Jean,80,3,Skyward Blade,Viridescent Venerer,Anemo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Lisa,80,5,Solar Pearl,"Emblem of Severed Fate, Flex",Electro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Chongyun,80,5,Sacrificial Greatsword,"Blizzard Strayer, Flex",Cryo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Yanfei,80,6,Dodoco Tales,Wanderer's Troupe,Pyro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Gorou,80,6,Favonius Warbow,The Exile,Geo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Kujou Sara,80,3,Fading Twilight,Noblesse Oblige,Electro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Shikanoin Heizou,80,4,Lost Prayer to the Sacred Winds,Viridescent Venerer,Anemo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Layla,80,2,Lion's Roar,"Noblesse Oblige, Flex",Cryo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Faruzan,80,6,Favonius Warbow,Tenacity of the Millelith,Anemo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Mona,80,2,Thrilling Tales of Dragon Slayers,Noblesse Oblige,Hydro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Shenhe,80,0,Skyward Spine,"Shimenawa's Reminiscence, Flex",Cryo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Freminet,80,0,Skyward Pride,"Pale Flame, Shimenawa's Reminiscence",Cryo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Tighnari,80,2,Hamayumi,"Wanderer's Troupe, Flex",Dendro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Qiqi,70,3,Favonius Sword,Flex,Cryo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Sayu,70,0,Makhaira Aquamarine,Viridescent Venerer,Anemo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Collei,70,3,Windblume Ode,Deepwood Memories,Dendro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Amber,70,4,Ibis Piercer,,Pyro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Lynette,70,2,Sacrificial Sword,Viridescent Venerer,Anemo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Noelle,70,6,Snow-Tombed Starsilver,Husk of Opulent Dreams,Geo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Yaoyao,70,4,Dragon's Bane,Deepwood Memories,Dendro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Barbara,70,6,Thrilling Tales of Dragon Slayers,Ocean-Hued Clam,Hydro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Yun Jin,70,6,Favonius Lance,Husk of Opulent Dreams,Geo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Xinyan,60,6,Prototype Archaic,,Pyro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Aloy,60,0,Favonius Warbow,"Noblesse Oblige, Flex",Cryo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Ningguang,60,6,Mappa Mare,Desert Pavilion Chronicle,Geo
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Razor,51,6,Favonius Greatsword,,Electro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Keqing,50,2,Dull Blade,Shimenawa's Reminiscence,Electro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Dori,50,1,Waster Greatsword,,Electro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Candace,20,1,Beginner's Protector,,Hydro
770cb6cd507a11eeabde28c2dd2980ba,2.2b,Mika,20,4,Missive Windspear,,Cryo
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Keqing,90,4,Lion's Roar,Thundering Fury,Electro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Mona,90,1,Favonius Codex,Emblem of Severed Fate,Hydro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Hu Tao,90,1,Staff of Homa,Crimson Witch of Flames,Pyro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Jean,90,3,Favonius Sword,Viridescent Venerer,Anemo
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Kamisato Ayaka,90,2,Amenoma Kageuchi,Blizzard Strayer,Cryo
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Sangonomiya Kokomi,90,0,Everlasting Moonglow,Ocean-Hued Clam,Hydro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Nilou,90,1,Light of Foliar Incision,Vourukasha's Glow,Hydro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Faruzan,90,6,Elegy for the End,Viridescent Venerer,Anemo
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Tartaglia,90,6,The Viridescent Hunt,Nymph's Dream,Hydro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Ganyu,90,6,Amos' Bow,Blizzard Strayer,Cryo
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Kaedehara Kazuha,90,0,Kagotsurube Isshin,Viridescent Venerer,Anemo
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Raiden Shogun,90,0,Engulfing Lightning,Emblem of Severed Fate,Electro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Yelan,90,1,Aqua Simulacra,"Noblesse Oblige, Nymph's Dream",Hydro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Nahida,90,0,A Thousand Floating Dreams,Deepwood Memories,Dendro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Amber,90,5,Favonius Warbow,Instructor,Pyro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Xiangling,90,6,Dragon's Bane,Emblem of Severed Fate,Pyro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Xingqiu,90,6,Primordial Jade Cutter,Emblem of Severed Fate,Hydro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Fischl,90,6,The Stringless,Golden Troupe,Electro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Bennett,90,5,Skyward Blade,Noblesse Oblige,Pyro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Sucrose,90,4,Sacrificial Fragments,Viridescent Venerer,Anemo
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Kirara,90,1,Amenoma Kageuchi,Tenacity of the Millelith,Dendro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Kuki Shinobu,90,6,Toukabou Shigure,Tenacity of the Millelith,Electro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Yaoyao,90,1,Black Tassel,Tenacity of the Millelith,Dendro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Traveler,90,0,Sacrificial Sword,Noblesse Oblige,Hydro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Barbara,81,6,Thrilling Tales of Dragon Slayers,Ocean-Hued Clam,Hydro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Diona,81,6,Favonius Warbow,"Maiden Beloved, Tenacity of the Millelith",Cryo
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Collei,80,2,The Stringless,Deepwood Memories,Dendro
770cb6ce507a11ee811a28c2dd2980ba,2.2b,Diluc,80,3,Wolf's Gravestone,Crimson Witch of Flames,Pyro
