uid,phase,name,level,cons,weapon,artifacts,element
ea90cb45928c11ee868d14dda990290e,2.2b,Yae Miko,86,1,Kagura's Verity,"Shimenawa's Reminiscence, Thundering Fury",Electro
ea90cb45928c11ee868d14dda990290e,2.2b,Yelan,86,0,Favonius Warbow,Emblem of Severed Fate,Hydro
ea90cb45928c11ee868d14dda990290e,2.2b,Aloy,86,0,Rust,,Cryo
ea90cb45928c11ee868d14dda990290e,2.2b,Nahida,86,0,A Thousand Floating Dreams,Gilded Dreams,Dendro
ea90cb45928c11ee868d14dda990290e,2.2b,Wanderer,86,1,Skyward Atlas,Desert Pavilion Chronicle,Anemo
ea90cb45928c11ee868d14dda990290e,2.2b,Baizhu,86,0,Sacrificial Jade,Deepwood Memories,Dendro
ea90cb45928c11ee868d14dda990290e,2.2b,Lisa,86,4,Hakushin Ring,Emblem of Severed Fate,Electro
ea90cb45928c11ee868d14dda990290e,2.2b,Barbara,86,6,Thrilling Tales of Dragon Slayers,,Hydro
ea90cb45928c11ee868d14dda990290e,2.2b,Kaeya,86,6,Festering Desire,"Blizzard Strayer, Gladiator's Finale",Cryo
ea90cb45928c11ee868d14dda990290e,2.2b,Razor,86,6,Royal Greatsword,,Electro
ea90cb45928c11ee868d14dda990290e,2.2b,Amber,86,6,Prototype Crescent,Wanderer's Troupe,Pyro
ea90cb45928c11ee868d14dda990290e,2.2b,Xiangling,86,6,Engulfing Lightning,Emblem of Severed Fate,Pyro
ea90cb45928c11ee868d14dda990290e,2.2b,Beidou,86,6,Akuoumaru,Emblem of Severed Fate,Electro
ea90cb45928c11ee868d14dda990290e,2.2b,Xingqiu,86,6,The Black Sword,"Gladiator's Finale, Noblesse Oblige",Hydro
ea90cb45928c11ee868d14dda990290e,2.2b,Ningguang,86,6,Memory of Dust,Noblesse Oblige,Geo
ea90cb45928c11ee868d14dda990290e,2.2b,Fischl,86,6,Thundering Pulse,"Thundering Fury, Wanderer's Troupe",Electro
ea90cb45928c11ee868d14dda990290e,2.2b,Bennett,86,6,Aquila Favonia,Noblesse Oblige,Pyro
ea90cb45928c11ee868d14dda990290e,2.2b,Noelle,86,6,Whiteblind,Husk of Opulent Dreams,Geo
ea90cb45928c11ee868d14dda990290e,2.2b,Chongyun,86,6,Serpent Spine,Noblesse Oblige,Cryo
ea90cb45928c11ee868d14dda990290e,2.2b,Diona,86,6,Sacrificial Bow,"Heart of Depth, Noblesse Oblige",Cryo
ea90cb45928c11ee868d14dda990290e,2.2b,Sucrose,86,6,Sacrificial Fragments,Viridescent Venerer,Anemo
ea90cb45928c11ee868d14dda990290e,2.2b,Xinyan,86,6,Sacrificial Greatsword,Wanderer's Troupe,Pyro
ea90cb45928c11ee868d14dda990290e,2.2b,Rosaria,86,4,Favonius Lance,Noblesse Oblige,Cryo
ea90cb45928c11ee868d14dda990290e,2.2b,Yanfei,86,6,Mappa Mare,"Crimson Witch of Flames, Lavawalker",Pyro
ea90cb45928c11ee868d14dda990290e,2.2b,Thoma,86,6,Kitain Cross Spear,Gilded Dreams,Pyro
ea90cb45928c11ee868d14dda990290e,2.2b,Sayu,86,4,Favonius Greatsword,"Gladiator's Finale, Viridescent Venerer",Anemo
ea90cb45928c11ee868d14dda990290e,2.2b,Gorou,86,4,Fading Twilight,Husk of Opulent Dreams,Geo
ea90cb45928c11ee868d14dda990290e,2.2b,Kujou Sara,86,6,The Viridescent Hunt,"Blizzard Strayer, Noblesse Oblige",Electro
ea90cb45928c11ee868d14dda990290e,2.2b,Shikanoin Heizou,86,3,The Widsith,Viridescent Venerer,Anemo
ea90cb45928c11ee868d14dda990290e,2.2b,Yun Jin,86,6,Prototype Starglitter,Husk of Opulent Dreams,Geo
ea90cb45928c11ee868d14dda990290e,2.2b,Kuki Shinobu,86,5,Iron Sting,Thundering Fury,Electro
ea90cb45928c11ee868d14dda990290e,2.2b,Collei,86,2,King's Squire,Deepwood Memories,Dendro
ea90cb45928c11ee868d14dda990290e,2.2b,Dori,86,0,Katsuragikiri Nagamasa,"Thundering Fury, Thundersoother",Electro
ea90cb45928c11ee868d14dda990290e,2.2b,Candace,86,2,Staff of Homa,Nymph's Dream,Hydro
ea90cb45928c11ee868d14dda990290e,2.2b,Layla,86,0,The Alley Flash,,Cryo
ea90cb45928c11ee868d14dda990290e,2.2b,Faruzan,86,5,The Stringless,Emblem of Severed Fate,Anemo
ea90cb45928c11ee868d14dda990290e,2.2b,Yaoyao,86,0,Skyward Spine,Gladiator's Finale,Dendro
ea90cb45928c11ee868d14dda990290e,2.2b,Kaveh,86,5,Mailed Flower,Deepwood Memories,Dendro
ea90cb45928c11ee868d14dda990290e,2.2b,Lynette,86,0,Toukabou Shigure,Golden Troupe,Anemo
ea90cb45928c11ee868d14dda990290e,2.2b,Freminet,86,1,Skyward Pride,Pale Flame,Cryo
ea90cb45928c11ee868d14dda990290e,2.2b,Furina,86,0,Wolf-Fang,Golden Troupe,Hydro
ea90cb45928c11ee868d14dda990290e,2.2b,Traveler,86,6,Sword of Narzissenkreuz,Gladiator's Finale,Dendro
ea90cb45928c11ee868d14dda990290e,2.2b,Kamisato Ayato,70,0,Haran Geppaku Futsu,Heart of Depth,Hydro
ea90cb45928c11ee868d14dda990290e,2.2b,Kirara,40,0,Sapwood Blade,Retracing Bolide,Dendro
ea90cb46928c11eeacb714dda990290e,2.2b,Kamisato Ayaka,90,0,Light of Foliar Incision,Blizzard Strayer,Cryo
ea90cb46928c11eeacb714dda990290e,2.2b,Diluc,90,2,The Bell,,Pyro
ea90cb46928c11eeacb714dda990290e,2.2b,Venti,90,0,The Stringless,Viridescent Venerer,Anemo
ea90cb46928c11eeacb714dda990290e,2.2b,Xiao,90,0,Primordial Jade Winged-Spear,Vermillion Hereafter,Anemo
ea90cb46928c11eeacb714dda990290e,2.2b,Zhongli,90,2,Black Tassel,"Tenacity of the Millelith, Vourukasha's Glow",Geo
ea90cb46928c11eeacb714dda990290e,2.2b,Keqing,90,4,Kagotsurube Isshin,,Electro
ea90cb46928c11eeacb714dda990290e,2.2b,Sangonomiya Kokomi,90,3,Prototype Amber,Ocean-Hued Clam,Hydro
ea90cb46928c11eeacb714dda990290e,2.2b,Cyno,90,0,Deathmatch,Gladiator's Finale,Electro
ea90cb46928c11eeacb714dda990290e,2.2b,Nahida,90,0,Sacrificial Fragments,Deepwood Memories,Dendro
ea90cb46928c11eeacb714dda990290e,2.2b,Xiangling,90,6,"""The Catch""","Emblem of Severed Fate, Noblesse Oblige",Pyro
ea90cb46928c11eeacb714dda990290e,2.2b,Beidou,90,6,Makhaira Aquamarine,,Electro
ea90cb46928c11eeacb714dda990290e,2.2b,Xingqiu,90,6,Favonius Sword,Emblem of Severed Fate,Hydro
ea90cb46928c11eeacb714dda990290e,2.2b,Fischl,90,6,Skyward Harp,Golden Troupe,Electro
ea90cb46928c11eeacb714dda990290e,2.2b,Bennett,90,6,Skyward Blade,Noblesse Oblige,Pyro
ea90cb46928c11eeacb714dda990290e,2.2b,Noelle,90,6,Whiteblind,,Geo
ea90cb46928c11eeacb714dda990290e,2.2b,Diona,90,6,Fading Twilight,Maiden Beloved,Cryo
ea90cb46928c11eeacb714dda990290e,2.2b,Xinyan,90,6,Favonius Greatsword,Tenacity of the Millelith,Pyro
ea90cb46928c11eeacb714dda990290e,2.2b,Rosaria,90,6,Favonius Lance,Blizzard Strayer,Cryo
ea90cb46928c11eeacb714dda990290e,2.2b,Yanfei,90,6,Lost Prayer to the Sacred Winds,Wanderer's Troupe,Pyro
ea90cb46928c11eeacb714dda990290e,2.2b,Sayu,90,6,Luxurious Sea-Lord,,Anemo
ea90cb46928c11eeacb714dda990290e,2.2b,Shikanoin Heizou,90,1,Kagura's Verity,,Anemo
ea90cb46928c11eeacb714dda990290e,2.2b,Yun Jin,90,5,Kitain Cross Spear,Husk of Opulent Dreams,Geo
ea90cb46928c11eeacb714dda990290e,2.2b,Kuki Shinobu,90,6,Iron Sting,Gilded Dreams,Electro
ea90cb46928c11eeacb714dda990290e,2.2b,Collei,90,6,Sacrificial Bow,Deepwood Memories,Dendro
ea90cb46928c11eeacb714dda990290e,2.2b,Layla,90,4,Amenoma Kageuchi,Tenacity of the Millelith,Cryo
ea90cb46928c11eeacb714dda990290e,2.2b,Lynette,90,1,Haran Geppaku Futsu,Viridescent Venerer,Anemo
ea90cb46928c11eeacb714dda990290e,2.2b,Dori,90,6,Katsuragikiri Nagamasa,"Emblem of Severed Fate, Tenacity of the Millelith",Electro
ea90cb46928c11eeacb714dda990290e,2.2b,Faruzan,90,4,Favonius Warbow,Noblesse Oblige,Anemo
ea90cb46928c11eeacb714dda990290e,2.2b,Sucrose,90,6,Favonius Codex,,Anemo
ea90cb46928c11eeacb714dda990290e,2.2b,Yelan,90,0,Favonius Warbow,"Heart of Depth, Noblesse Oblige",Hydro
ea90cb46928c11eeacb714dda990290e,2.2b,Dehya,90,0,Mailed Flower,Wanderer's Troupe,Pyro
ea90cb46928c11eeacb714dda990290e,2.2b,Chongyun,90,6,Bloodtainted Greatsword,,Cryo
ea90cb46928c11eeacb714dda990290e,2.2b,Yaoyao,90,0,Rightful Reward,"Emblem of Severed Fate, Maiden Beloved",Dendro
ea90cb46928c11eeacb714dda990290e,2.2b,Thoma,90,2,Kitain Cross Spear,"Emblem of Severed Fate, Vourukasha's Glow",Pyro
ea90cb46928c11eeacb714dda990290e,2.2b,Mona,90,0,Thrilling Tales of Dragon Slayers,,Hydro
ea90cb46928c11eeacb714dda990290e,2.2b,Kujou Sara,90,0,Recurve Bow,,Electro
ea90cb46928c11eeacb714dda990290e,2.2b,Traveler,90,6,Sacrificial Sword,Deepwood Memories,Dendro
ea90cb46928c11eeacb714dda990290e,2.2b,Arataki Itto,80,0,Sacrificial Greatsword,Husk of Opulent Dreams,Geo
ea90cb46928c11eeacb714dda990290e,2.2b,Lisa,80,0,Dodoco Tales,,Electro
ea90cb46928c11eeacb714dda990290e,2.2b,Barbara,80,6,Oathsworn Eye,,Hydro
ea90cb46928c11eeacb714dda990290e,2.2b,Ningguang,80,6,Twin Nephrite,,Geo
ea90cb46928c11eeacb714dda990290e,2.2b,Wriothesley,80,0,Memory of Dust,Marechaussee Hunter,Cryo
ea90cb46928c11eeacb714dda990290e,2.2b,Amber,80,3,King's Squire,,Pyro
ea90cb46928c11eeacb714dda990290e,2.2b,Jean,80,1,Harbinger of Dawn,,Anemo
ea90cb46928c11eeacb714dda990290e,2.2b,Razor,70,6,Waster Greatsword,,Electro
ea90cb46928c11eeacb714dda990290e,2.2b,Kaeya,70,1,Sword of Narzissenkreuz,Golden Troupe,Cryo
ea90cb46928c11eeacb714dda990290e,2.2b,Qiqi,70,1,Dull Blade,Tenacity of the Millelith,Cryo
ea90cb46928c11eeacb714dda990290e,2.2b,Tighnari,70,0,The Stringless,,Dendro
ea90cb46928c11eeacb714dda990290e,2.2b,Mika,70,0,Beginner's Protector,,Cryo
ea90cb46928c11eeacb714dda990290e,2.2b,Aloy,50,0,Hunter's Bow,,Cryo
ea90cb46928c11eeacb714dda990290e,2.2b,Gorou,50,2,Hunter's Bow,,Geo
ea90cb46928c11eeacb714dda990290e,2.2b,Candace,50,0,Beginner's Protector,,Hydro
ea90cb46928c11eeacb714dda990290e,2.2b,Freminet,50,0,Waster Greatsword,,Cryo
ea90cb46928c11eeacb714dda990290e,2.2b,Charlotte,50,0,Apprentice's Notes,,Cryo
ea90cb47928c11ee8bd714dda990290e,2.2b,Barbara,90,6,Cashflow Supervision,Wanderer's Troupe,Hydro
ea90cb47928c11ee8bd714dda990290e,2.2b,Venti,90,0,The Stringless,Viridescent Venerer,Anemo
ea90cb47928c11ee8bd714dda990290e,2.2b,Xiangling,81,6,"""The Catch""",Emblem of Severed Fate,Pyro
ea90cb47928c11ee8bd714dda990290e,2.2b,Bennett,81,6,Sapwood Blade,Noblesse Oblige,Pyro
ea90cb47928c11ee8bd714dda990290e,2.2b,Hu Tao,81,1,Staff of Homa,Shimenawa's Reminiscence,Pyro
ea90cb47928c11ee8bd714dda990290e,2.2b,Kaedehara Kazuha,90,0,Iron Sting,Viridescent Venerer,Anemo
ea90cb47928c11ee8bd714dda990290e,2.2b,Xingqiu,81,6,Favonius Sword,Emblem of Severed Fate,Hydro
ea90cb47928c11ee8bd714dda990290e,2.2b,Thoma,90,6,Prototype Starglitter,Emblem of Severed Fate,Pyro
ea90cb47928c11ee8bd714dda990290e,2.2b,Sucrose,90,6,Thrilling Tales of Dragon Slayers,Viridescent Venerer,Anemo
ea90cb47928c11ee8bd714dda990290e,2.2b,Xinyan,90,4,Bloodtainted Greatsword,"Emblem of Severed Fate, Wanderer's Troupe",Pyro
ea90cb47928c11ee8bd714dda990290e,2.2b,Sayu,90,5,Favonius Greatsword,Viridescent Venerer,Anemo
ea90cb47928c11ee8bd714dda990290e,2.2b,Jean,90,0,Sacrificial Sword,Viridescent Venerer,Anemo
ea90cb47928c11ee8bd714dda990290e,2.2b,Traveler,90,2,Festering Desire,"Gladiator's Finale, Wanderer's Troupe",Hydro
ea90cb47928c11ee8bd714dda990290e,2.2b,Mona,81,1,Oathsworn Eye,Emblem of Severed Fate,Hydro
ea90cb47928c11ee8bd714dda990290e,2.2b,Yelan,81,1,Slingshot,Emblem of Severed Fate,Hydro
ea90cb47928c11ee8bd714dda990290e,2.2b,Amber,81,4,Elegy for the End,Instructor,Pyro
ea90cb47928c11ee8bd714dda990290e,2.2b,Noelle,81,6,Whiteblind,"Shimenawa's Reminiscence, Wanderer's Troupe",Geo
ea90cb47928c11ee8bd714dda990290e,2.2b,Diona,81,6,Favonius Warbow,Instructor,Cryo
ea90cb47928c11ee8bd714dda990290e,2.2b,Tartaglia,81,0,Rust,,Hydro
ea90cb47928c11ee8bd714dda990290e,2.2b,Diluc,80,1,Mailed Flower,Crimson Witch of Flames,Pyro
ea90cb47928c11ee8bd714dda990290e,2.2b,Kaeya,80,4,Skyrider Sword,Emblem of Severed Fate,Cryo
ea90cb47928c11ee8bd714dda990290e,2.2b,Beidou,80,2,Wolf's Gravestone,Emblem of Severed Fate,Electro
ea90cb47928c11ee8bd714dda990290e,2.2b,Chongyun,80,6,Sacrificial Greatsword,"Blizzard Strayer, Instructor",Cryo
ea90cb47928c11ee8bd714dda990290e,2.2b,Yanfei,80,5,Favonius Codex,,Pyro
ea90cb47928c11ee8bd714dda990290e,2.2b,Aloy,79,0,Skyward Harp,Wanderer's Troupe,Cryo
ea90cb47928c11ee8bd714dda990290e,2.2b,Shenhe,70,0,Missive Windspear,"Emblem of Severed Fate, Gladiator's Finale",Cryo
ea90cb47928c11ee8bd714dda990290e,2.2b,Ningguang,70,6,Prototype Amber,,Geo
ea90cb47928c11ee8bd714dda990290e,2.2b,Fischl,70,2,Elegy for the End,"Shimenawa's Reminiscence, Thundering Fury",Electro
ea90cb47928c11ee8bd714dda990290e,2.2b,Rosaria,70,0,Wavebreaker's Fin,Emblem of Severed Fate,Cryo
ea90cb47928c11ee8bd714dda990290e,2.2b,Shikanoin Heizou,70,3,Mappa Mare,Emblem of Severed Fate,Anemo
ea90cb47928c11ee8bd714dda990290e,2.2b,Lisa,61,1,Thrilling Tales of Dragon Slayers,Instructor,Electro
ea90cb47928c11ee8bd714dda990290e,2.2b,Collei,61,1,Raven Bow,Emblem of Severed Fate,Dendro
ea90cb47928c11ee8bd714dda990290e,2.2b,Yaoyao,50,2,Black Tassel,"Emblem of Severed Fate, Heart of Depth",Dendro
ea90cb47928c11ee8bd714dda990290e,2.2b,Razor,40,6,Prototype Archaic,,Electro
ea90cb47928c11ee8bd714dda990290e,2.2b,Yun Jin,40,2,Favonius Lance,"Emblem of Severed Fate, Wanderer's Troupe",Geo
ea90cb47928c11ee8bd714dda990290e,2.2b,Qiqi,20,1,Lion's Roar,Viridescent Venerer,Cryo
ea90cb47928c11ee8bd714dda990290e,2.2b,Keqing,20,0,Toukabou Shigure,Wanderer's Troupe,Electro
ea90cb47928c11ee8bd714dda990290e,2.2b,Gorou,20,0,Hunter's Bow,,Geo
ea90cb47928c11ee8bd714dda990290e,2.2b,Dori,20,0,Prototype Archaic,Instructor,Electro
ea90cb47928c11ee8bd714dda990290e,2.2b,Candace,20,1,Beginner's Protector,,Hydro
ea90cb47928c11ee8bd714dda990290e,2.2b,Layla,20,1,Dull Blade,,Cryo
ea90cb47928c11ee8bd714dda990290e,2.2b,Kaveh,20,0,Waster Greatsword,,Dendro
ea90cb47928c11ee8bd714dda990290e,2.2b,Faruzan,20,1,Ibis Piercer,Instructor,Anemo
ea90cb47928c11ee8bd714dda990290e,2.2b,Mika,20,0,Beginner's Protector,,Cryo
ea90cb47928c11ee8bd714dda990290e,2.2b,Ganyu,20,0,Amos' Bow,,Cryo
ea90cb47928c11ee8bd714dda990290e,2.2b,Lynette,20,6,Prototype Rancour,Viridescent Venerer,Anemo
ea90cb47928c11ee8bd714dda990290e,2.2b,Freminet,20,0,Luxurious Sea-Lord,Emblem of Severed Fate,Cryo
ea90cb47928c11ee8bd714dda990290e,2.2b,Lyney,1,0,Hunter's Bow,,Pyro
ea90cb48928c11eea76414dda990290e,2.2b,Kaeya,90,6,Mistsplitter Reforged,Blizzard Strayer,Cryo
ea90cb48928c11eea76414dda990290e,2.2b,Diluc,90,2,Wolf's Gravestone,Crimson Witch of Flames,Pyro
ea90cb48928c11eea76414dda990290e,2.2b,Zhongli,90,0,Favonius Lance,"Archaic Petra, Noblesse Oblige",Geo
ea90cb48928c11eea76414dda990290e,2.2b,Tartaglia,90,0,Skyward Harp,Heart of Depth,Hydro
ea90cb48928c11eea76414dda990290e,2.2b,Kamisato Ayato,90,0,Primordial Jade Cutter,Gladiator's Finale,Hydro
ea90cb48928c11eea76414dda990290e,2.2b,Thoma,90,6,Kitain Cross Spear,Gilded Dreams,Pyro
ea90cb48928c11eea76414dda990290e,2.2b,Raiden Shogun,90,0,Engulfing Lightning,Emblem of Severed Fate,Electro
ea90cb48928c11eea76414dda990290e,2.2b,Arataki Itto,90,0,Serpent Spine,Husk of Opulent Dreams,Geo
ea90cb48928c11eea76414dda990290e,2.2b,Shenhe,90,0,Favonius Lance,"Gladiator's Finale, Shimenawa's Reminiscence",Cryo
ea90cb48928c11eea76414dda990290e,2.2b,Nahida,90,0,The Widsith,Deepwood Memories,Dendro
ea90cb48928c11eea76414dda990290e,2.2b,Alhaitham,90,0,Toukabou Shigure,Gilded Dreams,Dendro
ea90cb48928c11eea76414dda990290e,2.2b,Baizhu,90,0,Favonius Codex,Deepwood Memories,Dendro
ea90cb48928c11eea76414dda990290e,2.2b,Lyney,90,0,Aqua Simulacra,Marechaussee Hunter,Pyro
ea90cb48928c11eea76414dda990290e,2.2b,Kaveh,90,4,Favonius Greatsword,Deepwood Memories,Dendro
ea90cb48928c11eea76414dda990290e,2.2b,Furina,90,0,Festering Desire,Golden Troupe,Hydro
ea90cb48928c11eea76414dda990290e,2.2b,Venti,89,0,Elegy for the End,Viridescent Venerer,Anemo
ea90cb48928c11eea76414dda990290e,2.2b,Lisa,89,4,Fruit of Fulfillment,Gilded Dreams,Electro
ea90cb48928c11eea76414dda990290e,2.2b,Ganyu,88,0,Amos' Bow,Wanderer's Troupe,Cryo
ea90cb48928c11eea76414dda990290e,2.2b,Kuki Shinobu,88,5,Freedom-Sworn,Gilded Dreams,Electro
ea90cb48928c11eea76414dda990290e,2.2b,Kaedehara Kazuha,86,0,Favonius Sword,Viridescent Venerer,Anemo
ea90cb48928c11eea76414dda990290e,2.2b,Fischl,86,6,The Stringless,Golden Troupe,Electro
ea90cb48928c11eea76414dda990290e,2.2b,Jean,85,2,Favonius Sword,Viridescent Venerer,Anemo
ea90cb48928c11eea76414dda990290e,2.2b,Mona,85,2,Prototype Amber,Tenacity of the Millelith,Hydro
ea90cb48928c11eea76414dda990290e,2.2b,Sangonomiya Kokomi,85,0,Thrilling Tales of Dragon Slayers,Tenacity of the Millelith,Hydro
ea90cb48928c11eea76414dda990290e,2.2b,Wriothesley,85,0,Lost Prayer to the Sacred Winds,Marechaussee Hunter,Cryo
ea90cb48928c11eea76414dda990290e,2.2b,Xiangling,85,6,Staff of the Scarlet Sands,Emblem of Severed Fate,Pyro
ea90cb48928c11eea76414dda990290e,2.2b,Beidou,85,6,The Unforged,"Emblem of Severed Fate, Thundering Fury",Electro
ea90cb48928c11eea76414dda990290e,2.2b,Xingqiu,85,6,Sacrificial Sword,"Heart of Depth, Noblesse Oblige",Hydro
ea90cb48928c11eea76414dda990290e,2.2b,Sucrose,85,6,Sacrificial Fragments,Viridescent Venerer,Anemo
ea90cb48928c11eea76414dda990290e,2.2b,Bennett,82,5,Aquila Favonia,Noblesse Oblige,Pyro
ea90cb48928c11eea76414dda990290e,2.2b,Razor,81,6,Song of Broken Pines,Pale Flame,Electro
ea90cb48928c11eea76414dda990290e,2.2b,Chongyun,81,6,Sacrificial Greatsword,Noblesse Oblige,Cryo
ea90cb48928c11eea76414dda990290e,2.2b,Klee,80,0,Dodoco Tales,"Crimson Witch of Flames, Gladiator's Finale",Pyro
ea90cb48928c11eea76414dda990290e,2.2b,Keqing,80,3,The Black Sword,Thundering Fury,Electro
ea90cb48928c11eea76414dda990290e,2.2b,Yelan,80,0,Favonius Warbow,Emblem of Severed Fate,Hydro
ea90cb48928c11eea76414dda990290e,2.2b,Barbara,80,5,Thrilling Tales of Dragon Slayers,Ocean-Hued Clam,Hydro
ea90cb48928c11eea76414dda990290e,2.2b,Ningguang,80,6,Lost Prayer to the Sacred Winds,"Archaic Petra, Gladiator's Finale",Geo
ea90cb48928c11eea76414dda990290e,2.2b,Noelle,80,6,Whiteblind,Gladiator's Finale,Geo
ea90cb48928c11eea76414dda990290e,2.2b,Diona,80,6,Sacrificial Bow,Noblesse Oblige,Cryo
ea90cb48928c11eea76414dda990290e,2.2b,Xinyan,80,6,Blackcliff Slasher,Pale Flame,Pyro
ea90cb48928c11eea76414dda990290e,2.2b,Rosaria,80,5,Staff of Homa,"Blizzard Strayer, Noblesse Oblige",Cryo
ea90cb48928c11eea76414dda990290e,2.2b,Gorou,80,5,Favonius Warbow,The Exile,Geo
ea90cb48928c11eea76414dda990290e,2.2b,Kujou Sara,80,6,Fading Twilight,Emblem of Severed Fate,Electro
ea90cb48928c11eea76414dda990290e,2.2b,Yun Jin,80,6,Favonius Lance,Husk of Opulent Dreams,Geo
ea90cb48928c11eea76414dda990290e,2.2b,Candace,80,3,Skyward Spine,"Tenacity of the Millelith, Vourukasha's Glow",Hydro
ea90cb48928c11eea76414dda990290e,2.2b,Yaoyao,80,2,Favonius Lance,Deepwood Memories,Dendro
ea90cb48928c11eea76414dda990290e,2.2b,Traveler,80,6,Sacrificial Sword,Deepwood Memories,Dendro
ea90cb48928c11eea76414dda990290e,2.2b,Collei,70,5,Sacrificial Bow,Deepwood Memories,Dendro
ea90cb48928c11eea76414dda990290e,2.2b,Amber,50,1,Amos' Bow,,Pyro
ea90cb48928c11eea76414dda990290e,2.2b,Sayu,24,6,Rainslasher,,Anemo
ea90cb48928c11eea76414dda990290e,2.2b,Aloy,22,0,End of the Line,,Cryo
ea90cb48928c11eea76414dda990290e,2.2b,Yanfei,22,6,Eye of Perception,,Pyro
ea90cb48928c11eea76414dda990290e,2.2b,Mika,22,0,Missive Windspear,,Cryo
ea90cb48928c11eea76414dda990290e,2.2b,Tighnari,21,0,Ibis Piercer,Gilded Dreams,Dendro
ea90cb48928c11eea76414dda990290e,2.2b,Shikanoin Heizou,21,4,Solar Pearl,"Shimenawa's Reminiscence, Viridescent Venerer",Anemo
ea90cb48928c11eea76414dda990290e,2.2b,Dori,21,5,The Bell,,Electro
ea90cb48928c11eea76414dda990290e,2.2b,Layla,21,1,Key of Khaj-Nisut,,Cryo
ea90cb48928c11eea76414dda990290e,2.2b,Faruzan,21,1,Mouun's Moon,Viridescent Venerer,Anemo
ea90cb48928c11eea76414dda990290e,2.2b,Lynette,21,2,Fleuve Cendre Ferryman,,Anemo
ea90cb48928c11eea76414dda990290e,2.2b,Freminet,21,1,Snow-Tombed Starsilver,,Cryo
ea90cb48928c11eea76414dda990290e,2.2b,Charlotte,20,0,Favonius Codex,,Cryo
ea90cb48928c11eea76414dda990290e,2.2b,Kirara,20,0,The Dockhand's Assistant,,Dendro
ea90cb49928c11ee8ff914dda990290e,2.2b,Diluc,90,4,Wolf's Gravestone,Crimson Witch of Flames,Pyro
ea90cb49928c11ee8ff914dda990290e,2.2b,Xiao,90,0,Primordial Jade Winged-Spear,Vermillion Hereafter,Anemo
ea90cb49928c11ee8ff914dda990290e,2.2b,Klee,90,0,Solar Pearl,Crimson Witch of Flames,Pyro
ea90cb49928c11ee8ff914dda990290e,2.2b,Zhongli,90,0,Favonius Lance,Tenacity of the Millelith,Geo
ea90cb49928c11ee8ff914dda990290e,2.2b,Tartaglia,90,0,Skyward Harp,Heart of Depth,Hydro
ea90cb49928c11ee8ff914dda990290e,2.2b,Albedo,90,0,Cinnabar Spindle,Husk of Opulent Dreams,Geo
ea90cb49928c11ee8ff914dda990290e,2.2b,Kaedehara Kazuha,90,1,Xiphos' Moonlight,Viridescent Venerer,Anemo
ea90cb49928c11ee8ff914dda990290e,2.2b,Eula,90,0,Snow-Tombed Starsilver,"Bloodstained Chivalry, Pale Flame",Cryo
ea90cb49928c11ee8ff914dda990290e,2.2b,Raiden Shogun,90,0,Engulfing Lightning,,Electro
ea90cb49928c11ee8ff914dda990290e,2.2b,Arataki Itto,90,0,Redhorn Stonethresher,Husk of Opulent Dreams,Geo
ea90cb49928c11ee8ff914dda990290e,2.2b,Yae Miko,90,0,The Widsith,Gilded Dreams,Electro
ea90cb49928c11ee8ff914dda990290e,2.2b,Yelan,90,0,Hunter's Bow,,Hydro
ea90cb49928c11ee8ff914dda990290e,2.2b,Tighnari,90,0,Skyward Harp,Marechaussee Hunter,Dendro
ea90cb49928c11ee8ff914dda990290e,2.2b,Nilou,90,0,Key of Khaj-Nisut,"Archaic Petra, Vourukasha's Glow",Hydro
ea90cb49928c11ee8ff914dda990290e,2.2b,Nahida,90,0,Magic Guide,Deepwood Memories,Dendro
ea90cb49928c11ee8ff914dda990290e,2.2b,Wanderer,90,0,Apprentice's Notes,Desert Pavilion Chronicle,Anemo
ea90cb49928c11ee8ff914dda990290e,2.2b,Barbara,90,6,Eye of Perception,Viridescent Venerer,Hydro
ea90cb49928c11ee8ff914dda990290e,2.2b,Xiangling,90,6,"""The Catch""",Emblem of Severed Fate,Pyro
ea90cb49928c11ee8ff914dda990290e,2.2b,Beidou,90,6,Serpent Spine,"Gladiator's Finale, Thundering Fury",Electro
ea90cb49928c11ee8ff914dda990290e,2.2b,Bennett,90,6,Skyward Blade,Noblesse Oblige,Pyro
ea90cb49928c11ee8ff914dda990290e,2.2b,Gorou,90,6,Hunter's Bow,Noblesse Oblige,Geo
ea90cb49928c11ee8ff914dda990290e,2.2b,Yun Jin,90,6,Black Tassel,Husk of Opulent Dreams,Geo
ea90cb49928c11ee8ff914dda990290e,2.2b,Faruzan,90,6,Favonius Warbow,Noblesse Oblige,Anemo
ea90cb49928c11ee8ff914dda990290e,2.2b,Yaoyao,90,1,Favonius Lance,,Dendro
ea90cb49928c11ee8ff914dda990290e,2.2b,Sangonomiya Kokomi,90,0,Sacrificial Fragments,Flower of Paradise Lost,Hydro
ea90cb49928c11ee8ff914dda990290e,2.2b,Neuvillette,90,0,The Widsith,Marechaussee Hunter,Hydro
ea90cb49928c11ee8ff914dda990290e,2.2b,Furina,90,2,Festering Desire,Golden Troupe,Hydro
ea90cb49928c11ee8ff914dda990290e,2.2b,Baizhu,90,0,Prototype Amber,Deepwood Memories,Dendro
ea90cb49928c11ee8ff914dda990290e,2.2b,Traveler,90,6,Sapwood Blade,Gilded Dreams,Dendro
